method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,mode,neighbour,GD,IGD,HV
SOBOL,MOEAD,IDTLZ2,3,659.1998,0.3043075,41.03975,0.8024516,2.469645,3.129873,0.230088,0.005464826551284843,0.003206638938751744,0.005628720592683168
SOBOL,MOEAD,IDTLZ2,3,659.1998,0.3043075,47.68823,0.5357584,2.469645,3.129873,0.230088,0.005598912139290906,0.00329345837654921,0.004838429563761947
SOBOL,MOEAD,IDTLZ2,3,659.1998,0.5141094,41.03975,0.5357584,2.469645,3.129873,0.230088,0.005384269574631334,0.002768608164975716,0.004023571714523503
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.6861002,103.2499,0.6963501,136.4417,1.875551,0.3177604,0.005790800726302586,0.01325632670075223,0.019898300455006814
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.6861002,103.2499,0.8292174,136.4417,1.607076,0.3177604,0.00561078524692726,0.011676046698177896,0.011271225854738318
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.6861002,103.2499,0.8292174,136.4417,1.875551,0.3177604,0.005650862351649104,0.011432490455945687,0.018532127848803162
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.6861002,103.2499,0.8292174,136.4417,1.875551,0.4313233,0.005702018706830634,0.013348276074245411,0.020196634294444873
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.6861002,103.2499,0.8292174,68.07074,1.875551,0.3177604,0.005417954189874555,0.007626452780844603,0.00947723036166122
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.6861002,98.36994,0.8292174,136.4417,1.875551,0.3177604,0.005819875144155696,0.014340755414324693,0.01644553397052001
SOBOL,MOEAD,IDTLZ2,3,684.1937,0.9190491,103.2499,0.8292174,136.4417,1.875551,0.3177604,0.005729371534674123,0.012124233358497877,0.014599720366729524
SOBOL,MOEAD,IDTLZ2,3,685.729,0.1599919,96.52399,0.552317,101.8947,2.964113,0.442915,0.006551157553886618,0.011628355463755579,0.015279197565460867
SOBOL,MOEAD,IDTLZ2,3,685.729,0.6200065,112.71,0.6585795,107.9469,2.1695,0.4150298,0.005503781400580868,0.009049574568986576,0.012656170197986089
SOBOL,MOEAD,IDTLZ2,3,708.8269,0.2076434,121.8133,0.4586621,169.626,2.574053,0.1037373,0.007653199530039073,0.010656633749739828,0.016462433497065512
SOBOL,MOEAD,IDTLZ2,3,708.8269,0.3666651,182.1835,0.3982426,89.23227,3.270295,0.4272441,0.00589310925053903,0.01055865247827131,0.01753557439759069
SOBOL,MOEAD,IDTLZ2,3,723.6601,0.170512,38.59595,0.8148664,161.9485,2.340115,0.295734,0.007079138181695966,0.012715491172334682,0.01635121225579659
SOBOL,MOEAD,IDTLZ2,3,723.6601,0.5943902,105.3936,0.6414478,178.3809,1.225295,0.3618857,0.005861575851167812,0.018001537185492036,0.021436190639296193
SOBOL,MOEAD,IDTLZ2,3,751.3575,0.1857844,157.3982,0.7363062,46.9162,2.029893,0.3786953,0.006098822664898784,0.009255433040765539,0.010933775420357183
SOBOL,MOEAD,IDTLZ2,3,751.3575,0.2404422,73.81483,0.3606338,190.627,3.602253,0.3136178,0.006690076141579862,0.013092836815921794,0.02295451843215339
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.1381575,85.93497,0.5867099,182.1823,3.160156,0.2710246,0.007154099826065284,0.012883600307304554,0.01782013402236371
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.9741377,170.738,0.5867099,182.1823,3.160156,0.2710246,0.005604484588122485,0.011530426168963805,0.01769897540128103
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.9741377,85.93497,0.5331595,182.1823,3.160156,0.2710246,0.0058203906133996305,0.022166294168765397,0.023464332690812266
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.9741377,85.93497,0.5867099,144.0809,3.160156,0.2710246,0.005623539088751587,0.01055935949314384,0.02301692371155382
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.9741377,85.93497,0.5867099,182.1823,3.160156,0.1816281,0.005796549727159383,0.016466367853321794,0.019851865797521233
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.9741377,85.93497,0.5867099,182.1823,3.160156,0.2710246,0.005523536733945529,0.015000065143630965,0.021055237115344114
SOBOL,MOEAD,IDTLZ2,3,768.2472,0.9741377,85.93497,0.5867099,182.1823,3.800021,0.2710246,0.005565896433074527,0.01257297006637739,0.02075362236121325
SOBOL,MOEAD,IDTLZ2,3,779.7433,0.606134,89.14092,0.6148545,133.3273,2.681622,0.1410877,0.005809207002499092,0.010954993710325477,0.01078482907389446
SOBOL,MOEAD,IDTLZ2,3,779.7433,0.8730749,55.62235,0.3547776,154.5714,3.889796,0.2757395,0.0061092282480126525,0.011361645865972159,0.023265773618555977
SOBOL,MOEAD,IDTLZ2,3,801.0441,0.1097524,91.32761,0.1205052,6.902975,3.40735,0.4364454,0.0064481783385820935,0.008339808140798922,0.012097254417386268
SOBOL,MOEAD,IDTLZ2,3,801.0441,0.5299017,122.9334,0.4180047,36.0121,3.770655,0.3340797,0.005272905697094183,0.004661996284683179,0.007701226430412867
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5356833,129.8748,0.1660823,91.31531,3.318701,0.2041384,0.005787905138800491,0.01722935501929209,0.019477314127834038
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5356833,167.7031,0.1660823,83.20922,3.318701,0.2041384,0.005856304492041735,0.011079744396919009,0.017659945436849865
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5356833,167.7031,0.1660823,91.31531,1.100608,0.2041384,0.005920065307060802,0.023437898666455046,0.020008972917283235
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5356833,167.7031,0.1660823,91.31531,3.318701,0.2041384,0.005741823438247742,0.015140922198350674,0.015412098216869707
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5356833,167.7031,0.1660823,91.31531,3.318701,0.4925116,0.005434409888017285,0.013275587401810725,0.01885845880500399
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5356833,167.7031,0.8593249,91.31531,3.318701,0.2041384,0.005780939706430757,0.01376555574036993,0.015054360250703697
SOBOL,MOEAD,IDTLZ2,3,817.4313,0.5652462,167.7031,0.1660823,91.31531,3.318701,0.2041384,0.005729568367378037,0.013162998547721861,0.020389944963710948
SOBOL,MOEAD,IDTLZ2,3,829.0397,0.3769084,50.46956,0.4954914,19.17346,1.951097,0.1221852,0.005646360268051752,0.005727402617648556,0.008862897265479897
SOBOL,MOEAD,IDTLZ2,3,829.0397,0.5800162,191.9233,0.4235608,189.2572,2.792273,0.3915203,0.005639370661615194,0.016018189436041497,0.023223812870022696
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.3769084,191.9233,0.4235608,189.2572,2.792273,0.3915203,0.004864765666997534,0.03401300319180968,0.03385892020377602
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.5800162,191.9233,0.4235608,189.2572,1.951097,0.3915203,0.004298749032852813,0.020822248241895505,0.023700445298403858
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.5800162,191.9233,0.4235608,189.2572,2.792273,0.1221852,0.003726666913158946,0.02086681074320883,0.031232135409751418
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.5800162,191.9233,0.4235608,189.2572,2.792273,0.3915203,0.0041395207666808966,0.029420748395351134,0.03409327030087274
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.5800162,191.9233,0.4235608,19.17346,2.792273,0.3915203,0.0015733588289969065,0.0041797664232601705,0.005504542336457245
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.5800162,191.9233,0.4954914,189.2572,2.792273,0.3915203,0.004301758145316347,0.025252446267754476,0.02450837206148352
SOBOL,MOEAD,IDTLZ2,3,83.85875,0.5800162,50.46956,0.4235608,189.2572,2.792273,0.3915203,0.005014725714619412,0.03488591173781381,0.027439090771666192
SOBOL,MOEAD,IDTLZ2,3,850.1611,0.6416,149.7916,0.8889927,148.5372,2.421449,0.458987,0.00547874630945983,0.01044602576550661,0.016551067789285404
SOBOL,MOEAD,IDTLZ2,3,850.1611,0.6578598,160.5674,0.2632498,111.9095,1.476901,0.3505213,0.005433911288520016,0.020908264008034347,0.019641377999618986
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.215342,142.5884,0.8837963,117.3549,1.731514,0.1314561,0.00688484817893212,0.012392542908560717,0.016231074325684956
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.7816569,142.5884,0.4394726,117.3549,1.731514,0.1314561,0.0054067696102347036,0.011405584632385885,0.013823992345673186
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.7816569,142.5884,0.8837963,117.3549,1.731514,0.1075794,0.005369649288505131,0.011356068197724951,0.013877202080966934
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.7816569,142.5884,0.8837963,117.3549,1.731514,0.1314561,0.0053499828996932345,0.012634304470398068,0.01855837505512102
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.7816569,142.5884,0.8837963,117.3549,3.991919,0.1314561,0.00549649958567437,0.008948290952953976,0.015844787226529614
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.7816569,142.5884,0.8837963,165.3436,1.731514,0.1314561,0.005444635399757614,0.015181169754575624,0.018853357638377463
SOBOL,MOEAD,IDTLZ2,3,871.8348,0.7816569,77.15124,0.8837963,117.3549,1.731514,0.1314561,0.005485892396466287,0.009838460798679635,0.012186356726948209
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.4857772,10.97895,0.4711245,76.74726,1.580718,0.2180321,0.005634000811448922,0.008313898885614143,0.012936681940403304
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.8676696,10.97895,0.4711245,76.74726,1.580718,0.2180321,0.005553588189901298,0.00785115305199412,0.01695588469513651
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.8676696,10.97895,0.4711245,76.74726,1.580718,0.3704973,0.0058502842627875164,0.012674391140576257,0.02335575351606871
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.8676696,10.97895,0.4711245,76.74726,2.112837,0.2180321,0.005711598431743068,0.008698495016035167,0.01635433238597015
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.8676696,10.97895,0.4711245,98.11773,1.580718,0.2180321,0.005561083160554704,0.011530382267723297,0.02022340294782124
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.8676696,10.97895,0.9456513,76.74726,1.580718,0.2180321,0.00518345915824574,0.006899837642127058,0.011197137740678688
SOBOL,MOEAD,IDTLZ2,3,878.7555,0.8676696,63.61298,0.4711245,76.74726,1.580718,0.2180321,0.00528545913994225,0.01104941065659766,0.011047366884174377
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.170512,105.3936,0.6414478,178.3809,1.225295,0.3618857,0.00624709388067059,0.014137119387378785,0.02043250962266862
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.5943902,105.3936,0.6414478,161.9485,1.225295,0.3618857,0.005687196190661246,0.01626409881548746,0.023491202464829605
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.5943902,105.3936,0.6414478,178.3809,1.225295,0.295734,0.00546474010627482,0.019875487956185794,0.018873881197716397
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.5943902,105.3936,0.6414478,178.3809,1.225295,0.3618857,0.0051815206536378585,0.018895426132167995,0.014672167965128022
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.5943902,105.3936,0.6414478,178.3809,2.340115,0.3618857,0.0054995339222072784,0.012094910353554091,0.02004024446654133
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.5943902,105.3936,0.8148664,178.3809,1.225295,0.3618857,0.005594045230488459,0.02943291365148863,0.022145617485517386
SOBOL,MOEAD,IDTLZ2,3,898.1004,0.5943902,38.59595,0.6414478,178.3809,1.225295,0.3618857,0.00554197700462661,0.01689241501900153,0.02177121880067305
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.1599919,112.71,0.6585795,107.9469,2.1695,0.4150298,0.006233490493213605,0.010102576284105765,0.01948999547053049
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.6200065,112.71,0.552317,107.9469,2.1695,0.4150298,0.005293774855617791,0.009671224653771009,0.018969748643674633
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.6200065,112.71,0.6585795,101.8947,2.1695,0.4150298,0.005077014013181538,0.014533896930820661,0.011960992341510268
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.6200065,112.71,0.6585795,107.9469,2.1695,0.4150298,0.005177449392371073,0.013145650311565501,0.013125065510628073
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.6200065,112.71,0.6585795,107.9469,2.1695,0.442915,0.00531041658999197,0.011479086935046028,0.01464732583054931
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.6200065,112.71,0.6585795,107.9469,2.964113,0.4150298,0.005188730463596178,0.011077999906755261,0.01620526514921449
SOBOL,MOEAD,IDTLZ2,3,924.5688,0.6200065,96.52399,0.6585795,107.9469,2.1695,0.4150298,0.005135438446912718,0.009510668028911791,0.016964474039411474
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.4019496,129.0384,0.1925305,72.33445,2.233454,0.4811329,0.005423692446084952,0.015058784588485983,0.023635905814474587
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.4019496,129.0384,0.1925305,9.997756,1.354977,0.4811329,0.0047955510143547235,0.007095026915350615,0.00839538205883792
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.4019496,129.0384,0.1925305,9.997756,2.233454,0.4736853,0.0050689522641220505,0.005589221354331665,0.0060507827027072025
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.4019496,129.0384,0.1925305,9.997756,2.233454,0.4811329,0.005021838187586309,0.008944604988116236,0.004720560243327302
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.4019496,129.0384,0.3265319,9.997756,2.233454,0.4811329,0.005133202013274394,0.004715624292660792,0.005267571504266582
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.4019496,136.7266,0.1925305,9.997756,2.233454,0.4811329,0.005048478851217291,0.007707105095906855,0.008476406497476276
SOBOL,MOEAD,IDTLZ2,3,932.5288,0.8344903,129.0384,0.1925305,9.997756,2.233454,0.4811329,0.004751354375025567,0.004971067291864124,0.005002380258897099
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.3399426,184.7167,0.5065977,195.8121,1.983144,0.2629545,0.005652488431159835,0.014733026366970003,0.023789023311897337
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.3399426,184.7167,0.5065977,195.8121,2.311775,0.2629545,0.005728260160045157,0.012474815016490911,0.01656977494488782
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.3399426,184.7167,0.5065977,195.8121,2.311775,0.3226953,0.005781077691308248,0.0137038385677398,0.02705740757767725
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.3399426,184.7167,0.5065977,49.18393,2.311775,0.2629545,0.005280574694387757,0.005641173471169953,0.008463430374259206
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.3399426,184.7167,0.7443376,195.8121,2.311775,0.2629545,0.0057017318814404465,0.01227531561386024,0.021544177744818066
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.3399426,25.80442,0.5065977,195.8121,2.311775,0.2629545,0.005609722472541137,0.015551596221591817,0.018319392240012077
SOBOL,MOEAD,IDTLZ2,3,963.6731,0.7705259,184.7167,0.5065977,195.8121,2.311775,0.2629545,0.005368490984916733,0.012988725693491009,0.022164401622902886
SOBOL,MOEAD,IDTLZ2,3,980.9065,0.215342,77.15124,0.4394726,165.3436,3.991919,0.1075794,0.007777922243251562,0.00886701170057201,0.014392102954464596
SOBOL,MOEAD,IDTLZ2,3,980.9065,0.7816569,142.5884,0.8837963,117.3549,1.731514,0.1314561,0.00509546109863251,0.00883706803944041,0.01345899823510919
SOBOL,MOEAD,IDTLZ2,3,992.9461,0.3043075,41.03975,0.5357584,2.469645,3.129873,0.230088,0.004888216320908536,0.002722871382533051,0.004481959840919376
SOBOL,MOEAD,IDTLZ2,3,992.9461,0.5141094,47.68823,0.8024516,85.24672,1.684238,0.4536613,0.005051334194050656,0.00980251243862652,0.014117049768483632
SOBOL,MOEAD,WFG3,3,101.4972,0.8130445,143.9356,0.5782112,128.8062,1.204707,0.2282312,0.10864592950913719,0.16175937407975421,0.03184639244571388
SOBOL,MOEAD,WFG3,3,101.4972,0.9564088,187.0686,0.9640253,122.5943,2.889128,0.212625,0.05737981152094201,0.05598192942688871,0.025525076419677613
SOBOL,MOEAD,WFG3,3,123.6693,0.4364218,173.1017,0.6075639,142.8941,3.476347,0.1967234,0.05288894326924612,0.06809797947090213,0.02886870283517567
SOBOL,MOEAD,WFG3,3,123.6693,0.4364218,34.29554,0.6075639,142.8941,1.376108,0.1967234,0.094791595355277,0.16523014891559296,0.028654184577982
SOBOL,MOEAD,WFG3,3,123.6693,0.4364218,34.29554,0.6075639,142.8941,3.476347,0.1208813,0.05922239648551633,0.055754087085344975,0.023507386373362794
SOBOL,MOEAD,WFG3,3,123.6693,0.4364218,34.29554,0.6075639,142.8941,3.476347,0.1967234,0.055630314255619255,0.048496979596344664,0.019980169395637924
SOBOL,MOEAD,WFG3,3,123.6693,0.4364218,34.29554,0.6075639,41.7405,3.476347,0.1967234,0.049122500954440394,0.04802036989127616,0.019650234546049902
SOBOL,MOEAD,WFG3,3,123.6693,0.4364218,34.29554,0.9819858,142.8941,3.476347,0.1967234,0.05465900308145556,0.06495367492947658,0.028665104051991547
SOBOL,MOEAD,WFG3,3,123.6693,0.7478943,34.29554,0.6075639,142.8941,3.476347,0.1967234,0.05266005224178085,0.07256839058697404,0.03280001955934024
SOBOL,MOEAD,WFG3,3,141.0618,0.4522229,117.2044,0.9323365,172.6759,1.29416,0.242122,0.09031097418582673,0.16824998665899255,0.025871150046022102
SOBOL,MOEAD,WFG3,3,141.0618,0.4637668,117.2044,0.712082,172.6759,1.29416,0.242122,0.09077686234314254,0.15216690440530262,0.024645836810330154
SOBOL,MOEAD,WFG3,3,141.0618,0.4637668,117.2044,0.9323365,172.6759,1.29416,0.242122,0.08909450090555283,0.16844581275921222,0.02640615842413689
SOBOL,MOEAD,WFG3,3,141.0618,0.4637668,117.2044,0.9323365,172.6759,1.29416,0.4980961,0.09017717707435717,0.1216766429215023,0.021906409459341306
SOBOL,MOEAD,WFG3,3,141.0618,0.4637668,117.2044,0.9323365,172.6759,2.734686,0.242122,0.05040935958471401,0.061679116446755916,0.027750176048921143
SOBOL,MOEAD,WFG3,3,141.0618,0.4637668,117.2044,0.9323365,74.62563,1.29416,0.242122,0.09414873599664222,0.14637773275760416,0.026609390672508212
SOBOL,MOEAD,WFG3,3,141.0618,0.4637668,6.397835,0.9323365,172.6759,1.29416,0.242122,0.09382660044751279,0.15144089199156527,0.03257835171431527
SOBOL,MOEAD,WFG3,3,146.1865,0.3246352,135.4527,0.2451014,132.7945,3.691351,0.4042046,0.0577290139321129,0.06409959495984366,0.028884106617217336
SOBOL,MOEAD,WFG3,3,146.1865,0.9437297,177.3383,0.7861922,182.977,3.201842,0.4132978,0.04102672260987492,0.07144435303175431,0.030340242280204422
SOBOL,MOEAD,WFG3,3,172.1978,0.3246352,135.4527,0.2451014,132.7945,3.201842,0.4042046,0.04219959977809118,0.05278235656757858,0.022723402602725262
SOBOL,MOEAD,WFG3,3,172.1978,0.3246352,135.4527,0.2451014,132.7945,3.691351,0.4042046,0.05439185131356152,0.056650876140957776,0.02404858802899977
SOBOL,MOEAD,WFG3,3,172.1978,0.3246352,135.4527,0.2451014,132.7945,3.691351,0.4132978,0.05416669194557335,0.04988909397278402,0.021379659931723305
SOBOL,MOEAD,WFG3,3,172.1978,0.3246352,135.4527,0.2451014,182.977,3.691351,0.4042046,0.05519862675606229,0.07115241209337377,0.03229652924995444
SOBOL,MOEAD,WFG3,3,172.1978,0.3246352,135.4527,0.7861922,132.7945,3.691351,0.4042046,0.056737639901837375,0.05088211877068118,0.022769184592934134
SOBOL,MOEAD,WFG3,3,172.1978,0.3246352,177.3383,0.2451014,132.7945,3.691351,0.4042046,0.055098074760807,0.056351116617326245,0.026571459967344915
SOBOL,MOEAD,WFG3,3,172.1978,0.9437297,135.4527,0.2451014,132.7945,3.691351,0.4042046,0.05611377320609415,0.06175380219480317,0.028904709333304104
SOBOL,MOEAD,WFG3,3,184.2275,0.1857844,73.81483,0.3606338,190.627,3.602253,0.3136178,0.06047554357823653,0.05236898420811786,0.023944360932081386
SOBOL,MOEAD,WFG3,3,184.2275,0.2404422,157.3982,0.3606338,190.627,3.602253,0.3136178,0.054405501606157564,0.05084250146564799,0.02045952667283776
SOBOL,MOEAD,WFG3,3,184.2275,0.2404422,73.81483,0.3606338,190.627,2.029893,0.3136178,0.06739357513350074,0.06428563691801475,0.02999803332417217
SOBOL,MOEAD,WFG3,3,184.2275,0.2404422,73.81483,0.3606338,190.627,3.602253,0.3136178,0.05587568536355405,0.048212120608327066,0.02323262994410175
SOBOL,MOEAD,WFG3,3,184.2275,0.2404422,73.81483,0.3606338,190.627,3.602253,0.3786953,0.05539380945730274,0.05630256507809545,0.024241169922357093
SOBOL,MOEAD,WFG3,3,184.2275,0.2404422,73.81483,0.3606338,46.9162,3.602253,0.3136178,0.05838814058825901,0.0660431407754895,0.029703083749933017
SOBOL,MOEAD,WFG3,3,184.2275,0.2404422,73.81483,0.7363062,190.627,3.602253,0.3136178,0.06055447988133975,0.0653750374562082,0.030953331378809644
SOBOL,MOEAD,WFG3,3,195.5696,0.4817355,72.21086,0.7652144,32.42755,1.496946,0.3748212,0.08117469464923585,0.1410902511328567,0.024802949756528154
SOBOL,MOEAD,WFG3,3,195.5696,0.8064135,198.0164,0.2958549,160.3974,3.068925,0.2853458,0.04230419418996914,0.046051774336980086,0.019938926440663987
SOBOL,MOEAD,WFG3,3,218.2019,0.1097524,122.9334,0.1205052,6.902975,3.40735,0.4364454,0.040215241274232795,0.06676684616216456,0.027558094734138273
SOBOL,MOEAD,WFG3,3,218.2019,0.1097524,91.32761,0.1205052,36.0121,3.40735,0.4364454,0.03868530641126578,0.04940017337588103,0.021388055532121968
SOBOL,MOEAD,WFG3,3,218.2019,0.1097524,91.32761,0.1205052,6.902975,3.40735,0.3340797,0.04073763138006703,0.0659155658602413,0.026568162070691854
SOBOL,MOEAD,WFG3,3,218.2019,0.1097524,91.32761,0.1205052,6.902975,3.40735,0.4364454,0.03899680875694353,0.05257332316441327,0.02239853102084707
SOBOL,MOEAD,WFG3,3,218.2019,0.1097524,91.32761,0.1205052,6.902975,3.770655,0.4364454,0.05431890881711205,0.061707735448242956,0.026672204531142184
SOBOL,MOEAD,WFG3,3,218.2019,0.1097524,91.32761,0.4180047,6.902975,3.40735,0.4364454,0.04762391737028331,0.05874329740597145,0.024260089533495472
SOBOL,MOEAD,WFG3,3,218.2019,0.5299017,91.32761,0.1205052,6.902975,3.40735,0.4364454,0.03855972562472771,0.06778417863752104,0.028807624759815496
SOBOL,MOEAD,WFG3,3,22.71746,0.8130445,143.9356,0.5782112,122.5943,1.204707,0.2282312,0.19561040719534908,0.2768841499476476,0.04243197732166528
SOBOL,MOEAD,WFG3,3,22.71746,0.8130445,143.9356,0.5782112,128.8062,1.204707,0.212625,0.18187173092225317,0.2352145270213596,0.038140083346290245
SOBOL,MOEAD,WFG3,3,22.71746,0.8130445,143.9356,0.5782112,128.8062,1.204707,0.2282312,0.1770641990880345,0.3578332982347214,0.061099059297627656
SOBOL,MOEAD,WFG3,3,22.71746,0.8130445,143.9356,0.5782112,128.8062,2.889128,0.2282312,0.09436709401982087,0.13156476766728897,0.04215747806412706
SOBOL,MOEAD,WFG3,3,22.71746,0.8130445,143.9356,0.9640253,128.8062,1.204707,0.2282312,0.2010119478722596,0.22417001057767888,0.04169894000974351
SOBOL,MOEAD,WFG3,3,22.71746,0.8130445,187.0686,0.5782112,128.8062,1.204707,0.2282312,0.18410601731930135,0.26446566247993775,0.0458935628999827
SOBOL,MOEAD,WFG3,3,22.71746,0.9564088,143.9356,0.5782112,128.8062,1.204707,0.2282312,0.1849445893834991,0.29074097739652,0.04698789155149965
SOBOL,MOEAD,WFG3,3,240.0341,0.2076434,182.1835,0.3982426,89.23227,3.270295,0.4272441,0.03277196973269201,0.05993338348335333,0.025669767884103654
SOBOL,MOEAD,WFG3,3,240.0341,0.3666651,121.8133,0.3982426,89.23227,3.270295,0.4272441,0.036148743386769176,0.05451267235847306,0.023831565349760282
SOBOL,MOEAD,WFG3,3,240.0341,0.3666651,182.1835,0.3982426,169.626,3.270295,0.4272441,0.03196108391555779,0.051375038299941146,0.02216916277429342
SOBOL,MOEAD,WFG3,3,240.0341,0.3666651,182.1835,0.3982426,89.23227,2.574053,0.4272441,0.034233455459953786,0.062496190226177466,0.030199560875175703
SOBOL,MOEAD,WFG3,3,240.0341,0.3666651,182.1835,0.3982426,89.23227,3.270295,0.1037373,0.045774012842485126,0.04886897926856403,0.022926794065552054
SOBOL,MOEAD,WFG3,3,240.0341,0.3666651,182.1835,0.3982426,89.23227,3.270295,0.4272441,0.03444419843609482,0.06006731438677909,0.024697993564471735
SOBOL,MOEAD,WFG3,3,240.0341,0.3666651,182.1835,0.4586621,89.23227,3.270295,0.4272441,0.03690876184760076,0.053629860842352495,0.023725372929007504
SOBOL,MOEAD,WFG3,3,261.6191,0.5356833,167.7031,0.1660823,91.31531,3.318701,0.2041384,0.03850652201465728,0.04902794825288311,0.024685836843736365
SOBOL,MOEAD,WFG3,3,261.6191,0.5652462,129.8748,0.8593249,83.20922,1.100608,0.4925116,0.06904815709598919,0.11870704644388838,0.02260461608345394
SOBOL,MOEAD,WFG3,3,273.024,0.2505802,163.7235,0.3219355,94.8876,2.475979,0.1620957,0.05727948622108124,0.05195472431883521,0.023230748862260012
SOBOL,MOEAD,WFG3,3,273.024,0.9311818,19.51895,0.1151729,110.5691,2.523567,0.3984762,0.0375501551790663,0.06113959304936219,0.026360827933438833
SOBOL,MOEAD,WFG3,3,285.1298,0.4019496,129.0384,0.1925305,9.997756,2.233454,0.4811329,0.05469581593190167,0.055252757257128034,0.025488419094105735
SOBOL,MOEAD,WFG3,3,285.1298,0.8344903,136.7266,0.3265319,72.33445,1.354977,0.4736853,0.06579122571726778,0.161201442789778,0.03165876047681079
SOBOL,MOEAD,WFG3,3,302.7506,0.130053,59.02621,0.6834441,196.6081,3.551688,0.1756664,0.050715163048973784,0.05133020316401585,0.022436462798043056
SOBOL,MOEAD,WFG3,3,302.7506,0.130053,59.02621,0.9855121,15.45881,3.551688,0.1756664,0.05653850162168951,0.05264421146565675,0.024615577930747926
SOBOL,MOEAD,WFG3,3,302.7506,0.130053,59.02621,0.9855121,196.6081,1.115412,0.1756664,0.06694490079971406,0.11798744789427139,0.0221623224105793
SOBOL,MOEAD,WFG3,3,302.7506,0.130053,59.02621,0.9855121,196.6081,3.551688,0.1756664,0.053315851929589174,0.04438312982909871,0.019137158250997943
SOBOL,MOEAD,WFG3,3,302.7506,0.130053,59.02621,0.9855121,196.6081,3.551688,0.2900275,0.05075119649253124,0.05104807868515858,0.022601378469588304
SOBOL,MOEAD,WFG3,3,302.7506,0.130053,68.34588,0.9855121,196.6081,3.551688,0.1756664,0.05376186186446175,0.043792192673053856,0.020334140253868364
SOBOL,MOEAD,WFG3,3,302.7506,0.989262,59.02621,0.9855121,196.6081,3.551688,0.1756664,0.042894921960970826,0.04789397622202628,0.023301754173101607
SOBOL,MOEAD,WFG3,3,329.58,0.6626767,151.4104,0.6662373,121.5002,1.80634,0.1702109,0.051090775446313956,0.053994292696719876,0.024654292888341638
SOBOL,MOEAD,WFG3,3,329.58,0.6626767,151.4104,0.6662373,121.5002,3.945049,0.1702109,0.0446358345164603,0.062268520546618675,0.02836269674512532
