method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,tournament,GD,IGD,HV
Morris,NSGAIII,WFG6,3,20.0,0.1,92.0,0.918182,56.0,6.36364,0.05770165345943636,0.04001320627513833,0.01928211270499826
Morris,NSGAIII,WFG6,3,20.0,0.263636,92.0,0.509091,92.0,6.36364,0.048948188195962035,0.07633593704027392,0.0284286612072181
Morris,NSGAIII,WFG6,3,20.0,0.263636,92.0,1.0,92.0,6.36364,0.04460538390289471,0.11203562838918238,0.019643549562366507
Morris,NSGAIII,WFG6,3,20.0,0.4272727,128.0,0.2636364,146.0,7.090909,0.05187528909032949,0.061237100280969875,0.03642965964459583
Morris,NSGAIII,WFG6,3,20.0,0.590909,92.0,0.918182,56.0,6.36364,0.03629633434809083,0.06212483589893246,0.021740552888623515
Morris,NSGAIII,WFG6,3,20.0,0.5909091,92.0,0.9181818,164.0,6.363636,0.03933291384039746,0.0765346087228563,0.025041217538166793
Morris,NSGAIII,WFG6,3,20.0,0.8363636,20.0,0.1818182,110.0,7.818182,0.04329996339279059,0.0795037692206938,0.026964316074266147
Morris,NSGAIII,WFG6,3,20.0,0.8363636,20.0,0.6727273,110.0,3.454545,0.03430660745339734,0.010505556721942462,0.021574632825197722
Morris,NSGAIII,WFG6,3,20.0,0.8363636,20.0,0.6727273,110.0,7.818182,0.03803501576953897,0.020867341895063448,0.02154034878555063
Morris,NSGAIII,WFG6,3,287.2727,0.1,146.0,0.5909091,128.0,4.909091,0.04414632535159845,0.023302424304958835,0.010774674890651207
Morris,NSGAIII,WFG6,3,287.2727,0.2636364,74.0,0.9181818,56.0,4.181818,0.037105604801173565,0.020406076476481266,0.010051848940228147
Morris,NSGAIII,WFG6,3,287.2727,0.4272727,110.0,0.3454545,92.0,7.818182,0.03617319037044458,0.016404202859642867,0.008002528677114944
Morris,NSGAIII,WFG6,3,287.2727,0.4272727,146.0,0.1818182,164.0,2.0,0.03308528920819266,0.013854103035262902,0.009200876478485361
Morris,NSGAIII,WFG6,3,287.2727,0.4272727,146.0,0.1818182,164.0,6.363636,0.035476956919629696,0.01525261267255169,0.0075229505800590004
Morris,NSGAIII,WFG6,3,287.2727,0.4272727,146.0,0.1818182,56.0,6.363636,0.03541450495291967,0.017499179350856674,0.007812907829724849
Morris,NSGAIII,WFG6,3,287.2727,0.8363636,128.0,0.5090909,200.0,8.545455,0.03199178354385422,0.018417568160285135,0.010072826390350802
Morris,NSGAIII,WFG6,3,287.2727,0.8363636,128.0,1.0,200.0,8.545455,0.031748282626284555,0.014566290666412816,0.007873633054693088
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,110.0,0.3454545,92.0,7.818182,0.030367192044270297,0.019483886820113847,0.011318355632691278
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,146.0,0.1818182,56.0,6.363636,0.030296823319965024,0.015635874981625126,0.008397184604006328
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,182.0,0.5090909,20.0,6.363636,0.030150312712327283,0.016307000316698194,0.009255301426199502
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,182.0,1.0,128.0,6.363636,0.029721359862810166,0.019730636940002894,0.01064990481881482
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,182.0,1.0,20.0,6.363636,0.030236834821131615,0.017954062181513228,0.009624921765112713
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,74.0,1.0,128.0,2.0,0.028139354417214404,0.01902125064030476,0.01160661936276633
Morris,NSGAIII,WFG6,3,287.2727,0.9181818,74.0,1.0,128.0,6.363636,0.02975550261630055,0.012897723083412391,0.007097019807099131
Morris,NSGAIII,WFG6,3,287.2727,1.0,38.0,0.1818182,164.0,7.818182,0.029763400078782032,0.014383756987205724,0.008132614081513225
Morris,NSGAIII,WFG6,3,376.3636,0.2636364,200.0,0.2636364,128.0,3.454545,0.038162182783204254,0.01631352865136266,0.00718364751115624
Morris,NSGAIII,WFG6,3,376.3636,0.2636364,200.0,0.2636364,20.0,3.454545,0.03676639207645253,0.014613493994796934,0.007136063176322343
Morris,NSGAIII,WFG6,3,376.3636,0.7545455,200.0,0.2636364,128.0,3.454545,0.03168830894546794,0.013104250360039328,0.007684245094948413
Morris,NSGAIII,WFG6,3,376.3636,0.7545455,200.0,0.2636364,128.0,7.818182,0.033751855347614074,0.013214487545429178,0.008218878725315673
Morris,NSGAIII,WFG6,3,376.3636,0.7545455,200.0,0.7545455,128.0,7.818182,0.03364728563348594,0.017620440856881588,0.008922128195743588
Morris,NSGAIII,WFG6,3,376.3636,0.9181818,200.0,0.5909091,164.0,4.181818,0.03162041850011691,0.015264702755647628,0.00827435239756344
Morris,NSGAIII,WFG6,3,376.3636,0.9181818,200.0,0.5909091,164.0,8.545455,0.03275594846240646,0.01421909293454068,0.0068482911720651974
Morris,NSGAIII,WFG6,3,465.4545,0.1,110.0,0.1,164.0,7.818182,0.04166173032450619,0.016999023513148744,0.006009198279455307
Morris,NSGAIII,WFG6,3,465.4545,0.2636364,110.0,0.1818182,200.0,2.727273,0.03816582041136953,0.018111751543792465,0.008247270491410863
Morris,NSGAIII,WFG6,3,465.4545,0.2636364,110.0,0.6727273,200.0,2.727273,0.03979949495372666,0.018755364743725376,0.006851369722928946
Morris,NSGAIII,WFG6,3,465.4545,0.2636364,2.0,0.6727273,200.0,2.727273,0.03854136049937563,0.01612759255606782,0.0072020084521592295
Morris,NSGAIII,WFG6,3,465.4545,0.2636364,2.0,0.6727273,92.0,2.727273,0.03818970648575765,0.017742480154495133,0.008551850098989148
Morris,NSGAIII,WFG6,3,465.4545,0.3454545,200.0,0.5909091,200.0,7.818182,0.04120147580371633,0.01632822446379989,0.007994001750182427
Morris,NSGAIII,WFG6,3,465.4545,0.3454545,92.0,0.5909091,200.0,7.818182,0.040347663674327496,0.0157451310518235,0.006739188704335779
Morris,NSGAIII,WFG6,3,465.4545,0.3454545,92.0,0.5909091,92.0,7.818182,0.03977951625827161,0.02044183195017169,0.010291583602724669
Morris,NSGAIII,WFG6,3,465.4545,0.4272727,128.0,0.9181818,200.0,7.090909,0.03872031049683926,0.013653889737802509,0.007548669899134082
Morris,NSGAIII,WFG6,3,465.4545,0.4272727,20.0,0.9181818,200.0,7.090909,0.037398161502334194,0.01635870249141421,0.007549927655535098
Morris,NSGAIII,WFG6,3,465.4545,0.5909091,110.0,0.1,164.0,7.818182,0.03657787695479386,0.013787208849031974,0.007044609838214465
Morris,NSGAIII,WFG6,3,465.4545,0.5909091,110.0,0.5909091,164.0,7.818182,0.03693397129069355,0.011154769559882587,0.004776054194062904
Morris,NSGAIII,WFG6,3,465.4545,0.5909091,2.0,0.5909091,164.0,7.818182,0.036654096558065584,0.013613779052321393,0.006712464839657889
Morris,NSGAIII,WFG6,3,465.4545,0.5909091,2.0,0.5909091,56.0,7.818182,0.03596225598601515,0.013153259567534372,0.006497450634061925
Morris,NSGAIII,WFG6,3,465.4545,0.8363636,92.0,0.1,92.0,3.454545,0.032326541199811876,0.012350326355368348,0.006471948679948743
Morris,NSGAIII,WFG6,3,465.4545,0.8363636,92.0,0.5909091,92.0,3.454545,0.03268662534640641,0.012490101846889166,0.006556617252991458
Morris,NSGAIII,WFG6,3,465.4545,0.8363636,92.0,0.5909091,92.0,7.818182,0.034144740979945,0.011920022867581282,0.006262124234386965
Morris,NSGAIII,WFG6,3,465.4545,0.9181818,128.0,0.9181818,200.0,7.090909,0.033497424097195236,0.014855410572680833,0.008356389851514708
Morris,NSGAIII,WFG6,3,465.4545,0.9181818,128.0,0.9181818,92.0,2.727273,0.03195919419537004,0.012800552906183127,0.007964039440702052
Morris,NSGAIII,WFG6,3,465.4545,0.9181818,128.0,0.9181818,92.0,7.090909,0.03345393704910783,0.010781177984191287,0.006007389456550279
Morris,NSGAIII,WFG6,3,554.5455,0.1,200.0,0.4272727,56.0,2.0,0.04146573949688122,0.013099471044960535,0.0059738708192637905
Morris,NSGAIII,WFG6,3,554.5455,0.1,92.0,0.4272727,56.0,2.0,0.04121173008211911,0.01510054748171972,0.006481949927220292
Morris,NSGAIII,WFG6,3,554.5455,0.1,92.0,0.4272727,56.0,6.363636,0.043802950139675424,0.01742281216097246,0.00766241317449202
Morris,NSGAIII,WFG6,3,554.5455,0.2636364,92.0,0.5090909,200.0,6.363636,0.042489871614000446,0.013487732944059498,0.006431492490288871
Morris,NSGAIII,WFG6,3,554.5455,0.2636364,92.0,0.5090909,92.0,6.363636,0.041997477110522284,0.011644230172167775,0.006547141750040465
Morris,NSGAIII,WFG6,3,554.5455,0.3454545,128.0,0.6727273,110.0,3.454545,0.03958931159437185,0.016482203406767974,0.007752555438497257
Morris,NSGAIII,WFG6,3,554.5455,0.3454545,128.0,0.6727273,2.0,3.454545,0.038068211383739434,0.011337699679364937,0.00583699405558471
Morris,NSGAIII,WFG6,3,554.5455,0.3454545,20.0,0.6727273,110.0,3.454545,0.03872025829527111,0.01262899845676748,0.007338034913029831
Morris,NSGAIII,WFG6,3,554.5455,0.4272727,128.0,0.2636364,146.0,2.727273,0.038157179686302604,0.012966418016670773,0.006352956121217073
Morris,NSGAIII,WFG6,3,554.5455,0.4272727,128.0,0.2636364,146.0,7.090909,0.039780907226909856,0.013152318770702828,0.005851892232624224
Morris,NSGAIII,WFG6,3,554.5455,0.7545455,200.0,0.5090909,200.0,2.0,0.03488045117547981,0.010593603779020739,0.005462855217619195
Morris,NSGAIII,WFG6,3,554.5455,0.7545455,92.0,0.5090909,200.0,2.0,0.03465746766969096,0.01078893167657508,0.005823619724917072
Morris,NSGAIII,WFG6,3,554.5455,0.7545455,92.0,0.5090909,200.0,6.363636,0.03624585868355371,0.01010982118898442,0.0055014315426562144
Morris,NSGAIII,WFG6,3,554.5455,0.8363636,20.0,0.6727273,110.0,3.454545,0.033348173397652496,0.010167490734417613,0.005529826876685878
Morris,NSGAIII,WFG6,3,554.5455,0.9181818,128.0,0.2636364,146.0,2.727273,0.03421789818269314,0.012519830691623594,0.006191249013003908
Morris,NSGAIII,WFG6,3,554.5455,0.9181818,128.0,0.7545455,146.0,2.727273,0.03436928999066521,0.012548041140038355,0.005918392846454257
Morris,NSGAIII,WFG6,3,554.5455,0.9181818,20.0,0.7545455,146.0,2.727273,0.03291612164769521,0.01022069539556082,0.0051015762026906785
Morris,NSGAIII,WFG6,3,554.5455,0.9181818,20.0,0.7545455,38.0,2.727273,0.032871866695700414,0.01142240948851903,0.006417357462937755
Morris,NSGAIII,WFG6,3,643.6364,0.4272727,182.0,0.1818182,110.0,6.363636,0.04010529015683331,0.012057127247750831,0.006108626351364976
Morris,NSGAIII,WFG6,3,643.6364,0.4272727,182.0,0.6727273,110.0,6.363636,0.04065913502615678,0.013254616870928325,0.005771785947194225
Morris,NSGAIII,WFG6,3,643.6364,0.7545455,128.0,0.4272727,164.0,3.454545,0.03638132575615098,0.010314708760411597,0.00575532331300699
Morris,NSGAIII,WFG6,3,643.6364,0.7545455,128.0,0.4272727,56.0,3.454545,0.03613458972356088,0.01212870212228144,0.00621366734382264
Morris,NSGAIII,WFG6,3,643.6364,0.9181818,182.0,0.6727273,110.0,6.363636,0.0366571343952513,0.013592815643997991,0.007245169495935006
Morris,NSGAIII,WFG6,3,732.7273,0.4272727,164.0,0.1818182,182.0,4.181818,0.040722974393529426,0.013628766684997469,0.006252533810898766
Morris,NSGAIII,WFG6,3,732.7273,0.4272727,164.0,0.1818182,182.0,8.545455,0.042252299825312506,0.01096091598459433,0.0050294720484084674
Morris,NSGAIII,WFG6,3,732.7273,0.4272727,56.0,0.1818182,182.0,4.181818,0.03965697693573481,0.011758195269822384,0.005677129362054802
Morris,NSGAIII,WFG6,3,732.7273,0.4272727,56.0,0.1818182,74.0,4.181818,0.03964062970906406,0.013968400536597803,0.00628167218389887
Morris,NSGAIII,WFG6,3,732.7273,0.9181818,56.0,0.1818182,74.0,4.181818,0.036547699027538315,0.0124957803254612,0.005426320915114863
Morris,NSGAIII,WFG6,3,732.7273,0.9181818,56.0,0.6727273,74.0,4.181818,0.036293034299924816,0.013346300814383446,0.00613087678328585
Morris,NSGAIII,WFG6,3,821.8182,0.1,146.0,0.1,128.0,4.909091,0.041648544852792645,0.014415657685704941,0.006660826624620037
Morris,NSGAIII,WFG6,3,821.8182,0.1,146.0,0.5909091,128.0,4.909091,0.04452287196917345,0.015390234111972939,0.005881842371568061
Morris,NSGAIII,WFG6,3,821.8182,0.1,38.0,0.1,128.0,4.909091,0.04132452304809163,0.012272348917485982,0.005033390946571709
Morris,NSGAIII,WFG6,3,821.8182,0.2636364,74.0,0.4272727,56.0,4.181818,0.042193983115201394,0.01231858787083587,0.006070858253729584
Morris,NSGAIII,WFG6,3,821.8182,0.2636364,74.0,0.9181818,56.0,4.181818,0.041936937845197704,0.012789128898366975,0.005443202185194886
Morris,NSGAIII,WFG6,3,821.8182,0.3454545,20.0,1.0,200.0,8.545455,0.04252987120388533,0.009505241821158616,0.005236695842227408
Morris,NSGAIII,WFG6,3,821.8182,0.3454545,20.0,1.0,92.0,4.181818,0.040654393815274005,0.011606737345353692,0.005732893054309718
Morris,NSGAIII,WFG6,3,821.8182,0.3454545,20.0,1.0,92.0,8.545455,0.04206293069371352,0.014104390682650556,0.0059177260705592614
Morris,NSGAIII,WFG6,3,821.8182,0.4272727,110.0,0.3454545,200.0,7.818182,0.04276618541971416,0.01512856997282828,0.007004553895336986
Morris,NSGAIII,WFG6,3,821.8182,0.4272727,110.0,0.3454545,92.0,7.818182,0.04186578758945616,0.012767380845562615,0.006435604778460928
Morris,NSGAIII,WFG6,3,821.8182,0.4272727,182.0,0.5090909,20.0,6.363636,0.04156350634328329,0.011052292519709695,0.005598055771859333
Morris,NSGAIII,WFG6,3,821.8182,0.4272727,2.0,0.3454545,200.0,7.818182,0.04142853845109424,0.011507976652240622,0.00500523417112492
Morris,NSGAIII,WFG6,3,821.8182,0.4272727,2.0,0.8363636,200.0,3.454545,0.04076213383756457,0.007813681104789178,0.00402100776752903
Morris,NSGAIII,WFG6,3,821.8182,0.4272727,2.0,0.8363636,200.0,7.818182,0.04195730519718073,0.013373583013766302,0.005271966482386395
Morris,NSGAIII,WFG6,3,821.8182,0.5090909,146.0,0.6727273,56.0,3.454545,0.039912177675878846,0.013818292149488891,0.006166166910686787
Morris,NSGAIII,WFG6,3,821.8182,0.5909091,38.0,0.1,128.0,4.909091,0.039220395986864845,0.010681392756482722,0.004067238057124774
Morris,NSGAIII,WFG6,3,821.8182,0.5909091,38.0,0.1,20.0,4.909091,0.03915924650292509,0.00889777751564877,0.004163365060628985
Morris,NSGAIII,WFG6,3,821.8182,0.5909091,38.0,0.1,20.0,9.272727,0.04031118681265194,0.013074601630133457,0.005809652606640714
Morris,NSGAIII,WFG6,3,821.8182,0.7545455,182.0,0.4272727,164.0,4.181818,0.03892707890601431,0.013230528928865466,0.005899882385488202
Morris,NSGAIII,WFG6,3,821.8182,0.7545455,182.0,0.4272727,164.0,8.545455,0.04029856680844825,0.0071977606303465815,0.004012283518917686
Morris,NSGAIII,WFG6,3,821.8182,0.7545455,182.0,0.4272727,56.0,4.181818,0.038908650991389696,0.009925982557571393,0.004428278494029067
Morris,NSGAIII,WFG6,3,821.8182,0.7545455,74.0,0.4272727,56.0,4.181818,0.03852532032907045,0.010216097079062798,0.005705607776124245
Morris,NSGAIII,WFG6,3,821.8182,0.8363636,128.0,1.0,200.0,8.545455,0.03951996496076849,0.011645117121583046,0.005809399439488058
Morris,NSGAIII,WFG6,3,821.8182,0.8363636,20.0,1.0,200.0,8.545455,0.03832205291506234,0.01263435556277275,0.006002085888323712
Morris,NSGAIII,WFG6,3,821.8182,0.9181818,146.0,0.1818182,56.0,6.363636,0.03871108747461025,0.01060734776312053,0.004736439223084607
Morris,NSGAIII,WFG6,3,821.8182,0.9181818,182.0,0.5090909,20.0,6.363636,0.038311818860160815,0.012072077542272297,0.0058120723230957365
Morris,NSGAIII,WFG6,3,821.8182,0.9181818,38.0,0.1818182,56.0,6.363636,0.03754703474098194,0.012652556175218167,0.005552678983901838
Morris,NSGAIII,WFG6,3,821.8182,0.9181818,38.0,0.6727273,56.0,6.363636,0.03779177336476111,0.011608367510824365,0.005664330587038497
Morris,NSGAIII,WFG6,3,821.8182,1.0,146.0,0.6727273,56.0,3.454545,0.0370587607044034,0.01218127253943598,0.005933791872800365
Morris,NSGAIII,WFG6,3,821.8182,1.0,38.0,0.1818182,164.0,3.454545,0.037124981887776735,0.008422978429442535,0.004664434801645736
Morris,NSGAIII,WFG6,3,821.8182,1.0,38.0,0.1818182,164.0,7.818182,0.03784208718055469,0.012654732917410467,0.0051836493614242215
Morris,NSGAIII,WFG6,3,821.8182,1.0,38.0,0.6727273,164.0,3.454545,0.03698308872488362,0.010873866350222427,0.005003656856578307
Morris,NSGAIII,WFG6,3,821.8182,1.0,38.0,0.6727273,56.0,3.454545,0.03701583965711179,0.011205365723888359,0.005206091710108452
Morris,NSGAIII,WFG6,3,910.9091,0.2636364,200.0,0.2636364,20.0,3.454545,0.0413392240510326,0.012065621422851737,0.004695033739683173
Morris,NSGAIII,WFG6,3,910.9091,0.2636364,92.0,0.2636364,20.0,3.454545,0.04112362379539219,0.014976209352621693,0.005670696752586332
Morris,NSGAIII,WFG6,3,910.9091,0.4272727,92.0,0.1,164.0,4.181818,0.040511654365118374,0.011859457820402996,0.0050433424067077145
Morris,NSGAIII,WFG6,3,910.9091,0.4272727,92.0,0.1,56.0,4.181818,0.04080634108774823,0.01191256591288052,0.005819974964978034
Morris,NSGAIII,WFG6,3,910.9091,0.9181818,200.0,0.5909091,164.0,4.181818,0.03847756407102501,0.011875246160995083,0.006136740598212013
Morris,NSGAIII,WFG6,3,910.9091,0.9181818,92.0,0.1,164.0,4.181818,0.038370806550090376,0.012284403869171652,0.006955222594505674
Morris,NSGAIII,WFG6,3,910.9091,0.9181818,92.0,0.5909091,164.0,4.181818,0.03860737471102312,0.010383111346693744,0.0051319348829955425
Morris,NSGAIII,WFG7,3,1000.0,0.1,110.0,0.1,164.0,3.4545455,0.023457666301456966,0.010210163940958035,0.004057490431484376
Morris,NSGAIII,WFG7,3,1000.0,0.1,110.0,0.1,164.0,7.8181818,0.023623742224309654,0.008776490347481194,0.004031316976994659
Morris,NSGAIII,WFG7,3,1000.0,0.26363636,110.0,0.18181818,200.0,2.7272727,0.023216356017963423,0.006548754339619658,0.003727220178719713
Morris,NSGAIII,WFG7,3,1000.0,0.34545455,200.0,0.59090909,200.0,7.8181818,0.023420470644344264,0.009086017565473769,0.004535073088952466
Morris,NSGAIII,WFG7,3,1000.0,0.42727273,20.0,0.42727273,200.0,7.0909091,0.023673015666964885,0.00925217792990762,0.005104489934413323
Morris,NSGAIII,WFG7,3,1000.0,0.42727273,20.0,0.91818182,200.0,7.0909091,0.02312565774136102,0.008474360960564963,0.004137725392587464
Morris,NSGAIII,WFG7,3,1000.0,0.75454545,110.0,0.18181818,200.0,2.7272727,0.023096064912538097,0.008495950737203009,0.005297332057204955
Morris,NSGAIII,WFG7,3,1000.0,0.75454545,110.0,0.18181818,200.0,7.0909091,0.02361277988326748,0.008796368005524484,0.005308029283160449
Morris,NSGAIII,WFG7,3,109.0909,0.2636364,128.0,0.4272727,164.0,3.454545,0.03464888080644238,0.020268991197250893,0.01466740048728767
Morris,NSGAIII,WFG7,3,109.0909,0.2636364,20.0,0.4272727,164.0,3.454545,0.034024185442303456,0.022547282131013386,0.016445683507426565
Morris,NSGAIII,WFG7,3,109.0909,0.2636364,20.0,0.4272727,164.0,7.818182,0.03525569348117387,0.020426077119289055,0.0145551347072268
Morris,NSGAIII,WFG7,3,109.0909,0.2636364,20.0,0.9181818,164.0,7.818182,0.0355768414986858,0.02777219434067341,0.019061575669152918
Morris,NSGAIII,WFG7,3,109.0909,0.7545455,128.0,0.4272727,164.0,3.454545,0.0231090682548907,0.02182114815045635,0.01581542832506629
Morris,NSGAIII,WFG7,3,109.0909,0.9181818,182.0,0.6727273,110.0,6.363636,0.02174995299233003,0.018494414390505167,0.013454282762683257
Morris,NSGAIII,WFG7,3,109.0909,0.9181818,74.0,0.6727273,110.0,6.363636,0.02297034824043391,0.019218389987674715,0.015697739115099876
Morris,NSGAIII,WFG7,3,109.0909,0.9181818,74.0,0.6727273,2.0,2.0,0.019510726694785836,0.011064853837232953,0.007898974659508519
Morris,NSGAIII,WFG7,3,109.0909,0.9181818,74.0,0.6727273,2.0,6.363636,0.021517928999107806,0.010816569604116547,0.00873087789764963
Morris,NSGAIII,WFG7,3,198.1818,0.4272727,164.0,0.1818182,182.0,8.545455,0.025150140839778967,0.01584782456828406,0.011108359552910724
Morris,NSGAIII,WFG7,3,20.0,0.1,92.0,0.427273,56.0,6.36364,0.1054612967917244,0.2783076159445146,0.03903064180684563
Morris,NSGAIII,WFG7,3,20.0,0.1,92.0,0.918182,56.0,6.36364,0.09986956067479254,0.1056118797413011,0.029280284802340864
Morris,NSGAIII,WFG7,3,20.0,0.263636,92.0,0.509091,92.0,6.36364,0.09215051874799161,0.05430934244004335,0.029073635270937103
Morris,NSGAIII,WFG7,3,20.0,0.263636,92.0,1.0,92.0,6.36364,0.08611930254026118,0.061669694095069796,0.03820510558962731
Morris,NSGAIII,WFG7,3,20.0,0.4272727,128.0,0.2636364,146.0,7.090909,0.09728447546510033,0.1746053022581053,0.03650235945683185
Morris,NSGAIII,WFG7,3,20.0,0.590909,92.0,0.918182,56.0,6.36364,0.07552849406178214,0.16904847561030228,0.0438153768056789
Morris,NSGAIII,WFG7,3,20.0,0.5909091,92.0,0.9181818,164.0,6.363636,0.08136643860290621,0.25471866421919354,0.0482537619146159
Morris,NSGAIII,WFG7,3,20.0,0.8363636,20.0,0.1818182,110.0,7.818182,0.07421783278575712,0.05700451248581555,0.04565960686132071
Morris,NSGAIII,WFG7,3,20.0,0.8363636,20.0,0.6727273,110.0,3.454545,0.06592992431993973,0.021853107433715054,0.03166546902611084
Morris,NSGAIII,WFG7,3,20.0,0.8363636,20.0,0.6727273,110.0,7.818182,0.06569722009556819,0.0740469942132194,0.047405637661917834
Morris,NSGAIII,WFG7,3,287.2727,0.1,146.0,0.5909091,128.0,4.909091,0.031218071402871302,0.012775846951053015,0.008471727246721792
Morris,NSGAIII,WFG7,3,287.2727,0.2636364,74.0,0.9181818,56.0,4.181818,0.02530820256789145,0.01297347157653452,0.007422980926250883
Morris,NSGAIII,WFG7,3,287.2727,0.4272727,110.0,0.3454545,92.0,7.818182,0.023536218826608866,0.015180313743483645,0.009826537804328525
Morris,NSGAIII,WFG7,3,287.2727,0.4272727,146.0,0.1818182,164.0,2.0,0.021770162352287008,0.01067490134271607,0.008116590129227184
Morris,NSGAIII,WFG7,3,287.2727,0.4272727,146.0,0.1818182,164.0,6.363636,0.02311165048245556,0.017358485590902674,0.010261802126720222
Morris,NSGAIII,WFG7,3,287.2727,0.4272727,146.0,0.1818182,56.0,6.363636,0.023178317850781074,0.017914446705179266,0.011290226282350088
Morris,NSGAIII,WFG7,3,287.2727,0.8363636,128.0,0.5090909,200.0,8.545455,0.019469243704756462,0.015526555903892776,0.010130291480018625
Morris,NSGAIII,WFG7,3,287.2727,0.8363636,128.0,1.0,200.0,8.545455,0.01962803949552378,0.013124990303458099,0.009474991923751246
Morris,NSGAIII,WFG7,3,287.2727,0.9181818,110.0,0.3454545,92.0,7.818182,0.01922719377480862,0.012932119084025612,0.00891540569112807
Morris,NSGAIII,WFG7,3,287.2727,0.9181818,146.0,0.1818182,56.0,6.363636,0.018457731608566043,0.011989189954275125,0.008728128155692141
