method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,mode,neighbour,GD,IGD,HV
MorrisLHS,MOEAD,DTLZ3,3,21.27134,0.3926076,26.17765,0.8492035,172.0853,1.543418,0.2167681,15.11747674,20.9267942,0
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.3613905,130.7285,0.8109107,9.739054,3.009374,0.1511458,4.01979265,6.482587231,0
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.5848441,130.7285,0.7934673,9.739054,3.009374,0.1511458,3.168894747,6.486070622,0.000677114
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.5848441,130.7285,0.8109107,165.1064,3.009374,0.1511458,5.687367314,17.00764495,0
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.5848441,130.7285,0.8109107,9.739054,2.391929,0.1511458,3.320262046,6.827452681,0.002685821
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.5848441,130.7285,0.8109107,9.739054,3.009374,0.1511458,3.155359893,5.841277452,0.001882651
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.5848441,130.7285,0.8109107,9.739054,3.009374,0.2359227,2.463115216,5.8365119,0.011692122
MorrisLHS,MOEAD,DTLZ3,3,229.4209,0.5848441,146.2685,0.8109107,9.739054,3.009374,0.1511458,3.149553348,6.439218946,0.000170234
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.2980945,144.0435,0.4209635,159.6002,1.868603,0.3776588,6.160436187,21.09049956,0
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.5324242,144.0435,0.4209635,159.6002,1.868603,0.3776588,5.60630106,27.27902814,0
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.5324242,144.0435,0.4209635,159.6002,1.868603,0.3825963,5.57321466,25.36062769,0
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.5324242,144.0435,0.4209635,159.6002,3.838321,0.3776588,5.560768743,22.70070342,0
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.5324242,144.0435,0.4209635,186.5576,1.868603,0.3776588,5.459185484,24.2313266,0
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.5324242,144.0435,0.5510327,159.6002,1.868603,0.3776588,5.694563757,24.17728113,0
MorrisLHS,MOEAD,DTLZ3,3,263.5048,0.5324242,68.42805,0.4209635,159.6002,1.868603,0.3776588,5.18480995,23.17629248,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.4526045,19.42655,0.1140263,101.7852,2.871746,0.3239404,6.579308229,27.6885093,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.8003918,184.0026,0.1140263,101.7852,2.871746,0.3239404,6.881485573,25.91866972,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.8003918,19.42655,0.1140263,101.7852,2.073128,0.3239404,6.268568199,19.9872364,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.8003918,19.42655,0.1140263,101.7852,2.871746,0.3239404,6.352563507,27.08029507,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.8003918,19.42655,0.1140263,101.7852,2.871746,0.4574552,5.425213701,22.73909281,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.8003918,19.42655,0.1140263,42.3068,2.871746,0.3239404,6.188661044,20.2422953,0
MorrisLHS,MOEAD,DTLZ3,3,265.67,0.8003918,19.42655,0.1477634,101.7852,2.871746,0.3239404,6.250127062,20.96914945,0
MorrisLHS,MOEAD,DTLZ3,3,296.595,0.8003918,19.42655,0.1140263,101.7852,2.871746,0.3239404,6.065087741,20.00165727,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.8292921,88.33513,0.3966855,139.5095,3.989966,0.3459363,4.765666914,17.93571509,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.9082907,27.95468,0.3966855,139.5095,3.989966,0.3459363,4.42031732,27.72033153,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.9082907,88.33513,0.3966855,139.5095,1.248604,0.3459363,4.604244471,19.97564709,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.9082907,88.33513,0.3966855,139.5095,3.989966,0.1961381,5.045006308,24.17758779,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.9082907,88.33513,0.3966855,139.5095,3.989966,0.3459363,4.46348791,22.58517803,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.9082907,88.33513,0.3966855,70.18027,3.989966,0.3459363,4.850553581,27.44552102,0
MorrisLHS,MOEAD,DTLZ3,3,317.6662,0.9082907,88.33513,0.664785,139.5095,3.989966,0.3459363,4.775552159,24.63465765,0
MorrisLHS,MOEAD,DTLZ3,3,360.3113,0.172233,41.7861,0.2131992,120.5543,1.153285,0.1496362,8.509315516,29.05090569,0
MorrisLHS,MOEAD,DTLZ3,3,382.4137,0.6994785,76.16746,0.8995715,142.4612,3.887682,0.256747,4.476565404,24.67382763,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.6267027,167.9316,0.3719119,146.5253,2.74432,0.3118971,5.10627365,22.20541336,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.6267027,85.44458,0.3719119,146.5253,1.762665,0.3118971,5.527798798,18.77332966,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.6267027,85.44458,0.3719119,146.5253,2.74432,0.17443,5.84305482,21.87430257,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.6267027,85.44458,0.3719119,146.5253,2.74432,0.3118971,5.624773551,26.43775007,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.6267027,85.44458,0.3719119,91.10258,2.74432,0.3118971,5.490974392,26.41574102,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.6267027,85.44458,0.5805383,146.5253,2.74432,0.3118971,4.749733258,22.99924843,0
MorrisLHS,MOEAD,DTLZ3,3,404.2064,0.7095208,85.44458,0.3719119,146.5253,2.74432,0.3118971,5.560801685,18.93749841,0
MorrisLHS,MOEAD,DTLZ3,3,422.1763,0.5324242,144.0435,0.4209635,159.6002,1.868603,0.3776588,4.57737421,22.49030211,0
MorrisLHS,MOEAD,DTLZ3,3,438.6646,0.9082907,88.33513,0.3966855,139.5095,3.989966,0.3459363,4.56508128,27.23627164,0
MorrisLHS,MOEAD,DTLZ3,3,481.8824,0.9381439,8.624264,0.8828094,15.70041,3.728642,0.3576635,2.059543003,14.37251081,0.022538406
MorrisLHS,MOEAD,DTLZ3,3,489.7206,0.7301719,103.3217,0.3577867,182.2902,2.588575,0.1630718,5.854906871,22.51608266,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.3133485,96.64233,0.64494,28.98674,2.285881,0.2201955,16.50187688,17.54829749,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.9887962,128.368,0.64494,28.98674,2.285881,0.2201955,15.5367848,16.79816835,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.9887962,96.64233,0.64494,109.0734,2.285881,0.2201955,17.18013035,22.7479887,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.9887962,96.64233,0.64494,28.98674,1.447385,0.2201955,16.14534372,25.54252998,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.9887962,96.64233,0.64494,28.98674,2.285881,0.1276522,15.95833759,15.58034156,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.9887962,96.64233,0.64494,28.98674,2.285881,0.2201955,15.69459207,15.78098692,0
MorrisLHS,MOEAD,DTLZ3,3,533.1804,0.9887962,96.64233,0.7426752,28.98674,2.285881,0.2201955,15.8839076,13.59520289,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5233635,159.4344,0.4436407,113.8331,2.906311,0.260083,16.56744699,22.3601671,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5599265,153.8321,0.4436407,113.8331,2.906311,0.260083,16.95869296,21.69142076,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5599265,159.4344,0.2045324,113.8331,2.906311,0.260083,16.88679683,27.90124755,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5599265,159.4344,0.4436407,113.8331,2.906311,0.2024478,17.11364473,21.25121708,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5599265,159.4344,0.4436407,113.8331,2.906311,0.260083,16.60409355,17.53695378,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5599265,159.4344,0.4436407,113.8331,3.206294,0.260083,16.89499264,25.99645167,0
MorrisLHS,MOEAD,DTLZ3,3,545.4717,0.5599265,159.4344,0.4436407,76.82382,2.906311,0.260083,16.30147538,14.33529415,0
MorrisLHS,MOEAD,DTLZ3,3,577.2434,0.7881876,91.12237,0.1353421,73.5929,3.031791,0.423902,17.08473401,26.68663387,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.7301719,103.3217,0.3577867,123.6052,2.588575,0.1630718,16.74850946,27.01956499,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.7301719,103.3217,0.3577867,182.2902,2.588575,0.1630718,16.31538708,22.67423342,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.7301719,103.3217,0.3577867,182.2902,2.588575,0.4617592,15.79695341,20.62316155,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.7301719,103.3217,0.3577867,182.2902,3.353131,0.1630718,17.07488021,22.64053389,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.7301719,103.3217,0.7628476,182.2902,2.588575,0.1630718,16.54606352,21.99445725,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.7301719,121.289,0.3577867,182.2902,2.588575,0.1630718,16.99628454,17.36207354,0
MorrisLHS,MOEAD,DTLZ3,3,601.0149,0.8469491,103.3217,0.3577867,182.2902,2.588575,0.1630718,16.11311369,16.06556238,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.4305444,91.12237,0.1353421,73.5929,3.031791,0.423902,16.12923595,25.39484311,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.7881876,61.58596,0.1353421,73.5929,3.031791,0.423902,15.83569739,19.39302392,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.7881876,91.12237,0.1353421,47.72756,3.031791,0.423902,15.71392682,20.52349633,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.7881876,91.12237,0.1353421,73.5929,1.629185,0.423902,16.7000863,23.60330398,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.7881876,91.12237,0.1353421,73.5929,3.031791,0.1383311,16.01091116,21.70722239,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.7881876,91.12237,0.1353421,73.5929,3.031791,0.423902,16.31037692,23.48691344,0
MorrisLHS,MOEAD,DTLZ3,3,616.8377,0.7881876,91.12237,0.5424776,73.5929,3.031791,0.423902,15.84972318,16.6884325,0
MorrisLHS,MOEAD,DTLZ3,3,646.158,0.2029549,33.97428,0.7005,165.923,2.519608,0.1817202,16.59546101,23.86443802,0
MorrisLHS,MOEAD,DTLZ3,3,66.30839,0.172233,171.8892,0.2131992,120.5543,1.153285,0.1496362,12.15362918,21.3497649,0
MorrisLHS,MOEAD,DTLZ3,3,66.30839,0.172233,41.7861,0.2131992,120.5543,1.153285,0.1496362,12.38967922,20.15522631,0
MorrisLHS,MOEAD,DTLZ3,3,66.30839,0.172233,41.7861,0.2131992,120.5543,1.153285,0.2925385,10.30930545,22.43494505,0
MorrisLHS,MOEAD,DTLZ3,3,66.30839,0.172233,41.7861,0.2131992,120.5543,3.690698,0.1496362,13.16947742,19.19834552,0
MorrisLHS,MOEAD,DTLZ3,3,66.30839,0.172233,41.7861,0.6083322,120.5543,1.153285,0.1496362,9.910186017,18.86574576,0
MorrisLHS,MOEAD,DTLZ3,3,66.30839,0.2268035,41.7861,0.2131992,120.5543,1.153285,0.1496362,10.41105344,23.62369152,0
MorrisLHS,MOEAD,DTLZ3,3,66.3084,0.172233,41.7861,0.213199,26.2991,1.15329,0.149636,9.747054954,17.07383517,0
MorrisLHS,MOEAD,DTLZ3,3,667.5107,0.8831403,40.32866,0.7299681,130.7942,2.188262,0.4173704,15.50960712,22.50879297,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.6994785,76.16746,0.18979,142.4612,3.887682,0.256747,15.64382385,26.86645704,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.6994785,76.16746,0.8995715,142.4612,1.018364,0.256747,15.43331205,18.86826717,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.6994785,76.16746,0.8995715,142.4612,3.887682,0.256747,15.79723143,22.32985369,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.6994785,76.16746,0.8995715,142.4612,3.887682,0.2716816,15.43179528,26.58361247,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.6994785,76.16746,0.8995715,153.8267,3.887682,0.256747,15.19748862,19.44694948,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.6994785,77.23544,0.8995715,142.4612,3.887682,0.256747,15.31330583,19.31646677,0
MorrisLHS,MOEAD,DTLZ3,3,689.4167,0.773352,76.16746,0.8995715,142.4612,3.887682,0.256747,15.50479118,17.06211224,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.2680221,198.0027,0.238499,179.0066,1.714693,0.2484517,16.47199706,23.57223852,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.2680221,198.0027,0.238499,63.40952,1.714693,0.2484517,15.86099971,19.24816023,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.2680221,198.0027,0.238499,63.40952,1.714693,0.3385609,16.06767158,13.44120386,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.2680221,198.0027,0.238499,63.40952,3.260733,0.2484517,16.38569754,24.13535089,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.2680221,198.0027,0.9636552,63.40952,1.714693,0.2484517,15.58763497,21.3035557,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.2680221,2.321854,0.238499,63.40952,1.714693,0.2484517,16.87126479,23.89926307,0
MorrisLHS,MOEAD,DTLZ3,3,723.8879,0.3764877,198.0027,0.238499,63.40952,1.714693,0.2484517,16.31946607,25.27349869,0
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.1666183,8.624264,0.8828094,15.70041,3.728642,0.3576635,15.13377739,13.91657162,0
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.9381439,55.61044,0.8828094,15.70041,3.728642,0.3576635,13.5754417,10.14623872,0.014294529
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.9381439,8.624264,0.8828094,15.70041,2.430086,0.3576635,13.49420834,10.8409844,0.016612074
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.9381439,8.624264,0.8828094,15.70041,3.728642,0.3054357,13.5962196,11.6684934,0.002333898
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.9381439,8.624264,0.8828094,15.70041,3.728642,0.3576635,13.6138234,10.8844065,0.005177036
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.9381439,8.624264,0.8828094,90.98302,3.728642,0.3576635,15.28312567,25.26462318,0
MorrisLHS,MOEAD,DTLZ3,3,750.8407,0.9381439,8.624264,0.9897633,15.70041,3.728642,0.3576635,14.02729652,9.525754804,2.29E-06
MorrisLHS,MOEAD,DTLZ3,3,761.0704,0.5848441,130.7285,0.8109107,9.739054,3.009374,0.1511458,13.89819689,10.05215611,0.00066215
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.3926076,140.3453,0.8492035,172.0853,1.543418,0.2167681,15.06561284,18.36588087,0
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.3926076,26.17765,0.8340073,172.0853,1.543418,0.2167681,15.31606086,22.05105333,0
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.3926076,26.17765,0.8492035,172.0853,1.34903,0.2167681,15.32667988,14.44842215,0
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.3926076,26.17765,0.8492035,172.0853,1.543418,0.102304,17.07848106,23.4422854,0
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.3926076,26.17765,0.8492035,172.0853,1.543418,0.2167681,15.1097629,22.5202864,0
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.3926076,26.17765,0.8492035,81.60919,1.543418,0.2167681,15.07604017,15.02440544,0
MorrisLHS,MOEAD,DTLZ3,3,789.6744,0.9283021,26.17765,0.8492035,172.0853,1.543418,0.2167681,15.11127668,22.50297924,0
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.4867977,118.1138,0.2759054,6.064073,2.719958,0.1169063,14.97769283,11.56376967,0
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.966287,118.1138,0.2759054,191.915,2.719958,0.1169063,16.63854888,24.55600359,0
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.966287,118.1138,0.2759054,6.064073,2.719958,0.1169063,14.52643201,9.969709403,0.001946543
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.966287,118.1138,0.2759054,6.064073,2.719958,0.4947697,13.46753635,11.00419555,0
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.966287,118.1138,0.2759054,6.064073,3.478691,0.1169063,14.08751205,8.869799096,0
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.966287,118.1138,0.5254077,6.064073,2.719958,0.1169063,13.92210498,6.255039712,0.003526314
MorrisLHS,MOEAD,DTLZ3,3,818.8614,0.966287,13.32355,0.2759054,6.064073,2.719958,0.1169063,14.13702823,8.767092063,2.68E-05
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.2477717,40.32866,0.7299681,130.7942,2.188262,0.4173704,15.59433408,27.17079603,0
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.8831403,40.32866,0.5043163,130.7942,2.188262,0.4173704,15.04873136,20.95703602,0
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.8831403,40.32866,0.7299681,130.7942,1.490702,0.4173704,14.80223332,21.48817061,0
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.8831403,40.32866,0.7299681,130.7942,2.188262,0.3631943,14.88213608,25.45931318,0
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.8831403,40.32866,0.7299681,130.7942,2.188262,0.4173704,15.1750086,21.16680884,0
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.8831403,40.32866,0.7299681,60.77117,2.188262,0.4173704,14.43435198,22.85569512,0
MorrisLHS,MOEAD,DTLZ3,3,836.5492,0.8831403,49.673,0.7299681,130.7942,2.188262,0.4173704,15.2023272,17.15337755,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.1165637,162.7014,0.4622052,128.9795,2.207501,0.4381191,15.2088444,15.60749924,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.1165637,162.7014,0.9415754,128.9795,2.035492,0.4381191,15.11580024,20.69837245,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.1165637,162.7014,0.9415754,128.9795,2.207501,0.4381191,14.58114627,16.92296935,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.1165637,162.7014,0.9415754,128.9795,2.207501,0.4490537,15.36519751,24.61795702,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.1165637,162.7014,0.9415754,34.3669,2.207501,0.4381191,14.46008393,18.97620332,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.1165637,185.3288,0.9415754,128.9795,2.207501,0.4381191,14.91290565,16.99823657,0
MorrisLHS,MOEAD,DTLZ3,3,875.3277,0.3304278,162.7014,0.9415754,128.9795,2.207501,0.4381191,14.62894514,21.89203345,0
MorrisLHS,MOEAD,DTLZ3,3,881.7489,0.966287,118.1138,0.2759054,6.064073,2.719958,0.1169063,14.15550811,10.4781092,0
MorrisLHS,MOEAD,DTLZ3,3,90.22163,0.6267027,85.44458,0.3719119,146.5253,2.74432,0.3118971,8.27603703,19.51061709,0
MorrisLHS,MOEAD,DTLZ3,3,904.2515,0.6637077,193.67,0.3446365,97.99321,3.562368,0.4761543,14.39936117,17.9507139,0
MorrisLHS,MOEAD,DTLZ3,3,943.8593,0.6478723,113.8884,0.2848408,51.68012,3.101576,0.3967585,14.70508496,16.68449857,0
MorrisLHS,MOEAD,DTLZ3,3,962.6464,0.2680221,198.0027,0.238499,63.40952,1.714693,0.2484517,14.88174876,23.01112557,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.1230662,113.8884,0.2848408,51.68012,3.101576,0.3967585,14.27733839,21.30731716,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.6478723,113.8884,0.2848408,39.17995,3.101576,0.3967585,14.07304214,22.07466413,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.6478723,113.8884,0.2848408,51.68012,1.953755,0.3967585,14.18447749,15.92630892,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.6478723,113.8884,0.2848408,51.68012,3.101576,0.2859821,14.27315842,18.24549398,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.6478723,113.8884,0.2848408,51.68012,3.101576,0.3967585,14.44784808,24.68483997,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.6478723,113.8884,0.6295385,51.68012,3.101576,0.3967585,14.09761669,18.89457723,0
MorrisLHS,MOEAD,DTLZ3,3,992.3594,0.6478723,57.90987,0.2848408,51.68012,3.101576,0.3967585,14.76525366,20.53463039,0
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.2029549,178.0617,0.7005,165.923,2.519608,0.1817202,0.00604108,0.248806622,0.114873555
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.2029549,33.97428,0.7005,165.923,2.519608,0.1817202,0.005370268,0.188172919,0.089194016
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.2029549,33.97428,0.7005,165.923,2.519608,0.4070663,0.003527518,0.225925004,0.109023957
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.2029549,33.97428,0.7005,165.923,3.414617,0.1817202,0.006469464,0.187507801,0.08652505
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.2029549,33.97428,0.7005,19.85439,2.519608,0.1817202,0.000608407,0.200711884,0.117714856
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.2029549,33.97428,0.9308972,165.923,2.519608,0.1817202,0.004748365,0.21566063,0.1075622
MorrisLHS,MOEAD,DTLZ4,3,113.3208,0.6011006,33.97428,0.7005,165.923,2.519608,0.1817202,0.004005056,0.174514746,0.08795154
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.4653174,193.67,0.3446365,97.99321,3.562368,0.4761543,0.002377985,0.192844482,0.104267556
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.6637077,109.9188,0.3446365,97.99321,3.562368,0.4761543,0.002573351,0.290800495,0.143261654
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.6637077,193.67,0.3248054,97.99321,3.562368,0.4761543,0.002757234,0.278476605,0.131881912
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.6637077,193.67,0.3446365,199.4515,3.562368,0.4761543,0.006833105,0.243377239,0.098457952
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.6637077,193.67,0.3446365,97.99321,1.082843,0.4761543,0.002196723,0.252888796,0.126928607
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.6637077,193.67,0.3446365,97.99321,3.562368,0.4761543,0.001845013,0.248945377,0.127145486
MorrisLHS,MOEAD,DTLZ4,3,130.836,0.6637077,193.67,0.3446365,97.99321,3.562368,0.484614,0.002431404,0.25108331,0.13218337
MorrisLHS,MOEAD,DTLZ4,3,147.276,0.9887962,96.64233,0.64494,28.98674,2.285881,0.2201955,0.000360441,0.308143544,0.164794186
MorrisLHS,MOEAD,DTLZ4,3,190.693,0.5599265,159.4344,0.4436407,113.8331,2.906311,0.260083,0.003599525,0.278528198,0.136221198
MorrisLHS,MOEAD,DTLZ4,3,195.4627,0.1165637,162.7014,0.9415754,128.9795,2.207501,0.4381191,0.001928428,0.269632769,0.131128147
MorrisLHS,MOEAD,DTLZ4,3,21.27134,0.3926076,26.17765,0.8492035,172.0853,1.543418,0.2167681,0.007106821,0.218931805,0.095825132
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.3613905,130.7285,0.8109107,9.739054,3.009374,0.1511458,0.000745201,0.270928857,0.145982359
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.5848441,130.7285,0.7934673,9.739054,3.009374,0.1511458,0.000682391,0.259166693,0.141143455
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.5848441,130.7285,0.8109107,165.1064,3.009374,0.1511458,0.004535223,0.259707684,0.11965694
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.5848441,130.7285,0.8109107,9.739054,2.391929,0.1511458,0.000733963,0.268772862,0.130113581
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.5848441,130.7285,0.8109107,9.739054,3.009374,0.1511458,0.000373616,0.258684064,0.143225676
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.5848441,130.7285,0.8109107,9.739054,3.009374,0.2359227,0.000369176,0.280440638,0.153617326
MorrisLHS,MOEAD,DTLZ4,3,229.4209,0.5848441,146.2685,0.8109107,9.739054,3.009374,0.1511458,0.000542399,0.253342197,0.140222983
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.2980945,144.0435,0.4209635,159.6002,1.868603,0.3776588,0.003757089,0.195761187,0.093894521
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.5324242,144.0435,0.4209635,159.6002,1.868603,0.3776588,0.00451183,0.284715036,0.128729486
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.5324242,144.0435,0.4209635,159.6002,1.868603,0.3825963,0.003631132,0.263114145,0.119210697
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.5324242,144.0435,0.4209635,159.6002,3.838321,0.3776588,0.004410833,0.236089108,0.099986575
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.5324242,144.0435,0.4209635,186.5576,1.868603,0.3776588,0.005376753,0.232398828,0.102625573
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.5324242,144.0435,0.5510327,159.6002,1.868603,0.3776588,0.00300425,0.260202855,0.123658309
MorrisLHS,MOEAD,DTLZ4,3,263.5048,0.5324242,68.42805,0.4209635,159.6002,1.868603,0.3776588,0.003986153,0.203474777,0.099596445
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.4526045,19.42655,0.1140263,101.7852,2.871746,0.3239404,0.005086189,0.221497068,0.094029978
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.8003918,184.0026,0.1140263,101.7852,2.871746,0.3239404,0.005956646,0.216464981,0.103111091
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.8003918,19.42655,0.1140263,101.7852,2.073128,0.3239404,0.005448284,0.228824247,0.104672113
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.8003918,19.42655,0.1140263,101.7852,2.871746,0.3239404,0.008105842,0.26139717,0.121476774
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.8003918,19.42655,0.1140263,101.7852,2.871746,0.4574552,0.005408322,0.227232396,0.09408217
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.8003918,19.42655,0.1140263,42.3068,2.871746,0.3239404,0.003058627,0.300148318,0.149868092
MorrisLHS,MOEAD,DTLZ4,3,265.67,0.8003918,19.42655,0.1477634,101.7852,2.871746,0.3239404,0.004676897,0.328734687,0.155214162
MorrisLHS,MOEAD,DTLZ4,3,296.595,0.8003918,19.42655,0.1140263,101.7852,2.871746,0.3239404,0.003938298,0.27807219,0.127906052
MorrisLHS,MOEAD,DTLZ4,3,317.6662,0.8292921,88.33513,0.3966855,139.5095,3.989966,0.3459363,0.003223569,0.309679541,0.139089937
