method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,tournament,GD,IGD,HV
SOBOL,NSGAIII,CDTLZ2,3,401.6613,0.5687679,46.21387,0.3380546,155.0013,8.641227,0.148719732,0.019690789,0.022436186
SOBOL,NSGAIII,CDTLZ2,3,401.6613,0.5687679,46.21387,0.3380546,179.6779,8.641227,0.14491998,0.023086805,0.024716346
SOBOL,NSGAIII,CDTLZ2,3,401.6613,0.5687679,46.21387,0.3416892,155.0013,8.641227,0.153799247,0.021817683,0.025191562
SOBOL,NSGAIII,CDTLZ2,3,415.5327,0.6052527,7.000882,0.6243141,123.2764,3.50928,0.119013981,0.021253567,0.024644174
SOBOL,NSGAIII,CDTLZ2,3,415.5327,0.6693847,135.0827,0.2875122,17.30456,7.042909,0.14717084,0.020947694,0.024326327
SOBOL,NSGAIII,CDTLZ2,3,438.331,0.5000497,132.8094,0.754512,8.064373,4.87732,0.169958003,0.024304347,0.02758008
SOBOL,NSGAIII,CDTLZ2,3,438.331,0.8214571,42.02405,0.6857664,29.76296,9.593375,0.141553112,0.022184349,0.025597698
SOBOL,NSGAIII,CDTLZ2,3,457.2956,0.2320391,92.04537,0.6350829,64.41504,5.166135,0.207562355,0.043870598,0.051795669
SOBOL,NSGAIII,CDTLZ2,3,457.2956,0.741287,72.45233,0.6617167,44.22472,8.067234,0.155341808,0.024536477,0.02858911
SOBOL,NSGAIII,CDTLZ2,3,458.7055,0.3180061,110.0492,0.5767343,20.91593,4.668437,0.186371729,0.031532311,0.034013795
SOBOL,NSGAIII,CDTLZ2,3,458.7055,0.3180061,196.0428,0.5767343,151.9989,4.668437,0.19832868,0.028237384,0.034542176
SOBOL,NSGAIII,CDTLZ2,3,458.7055,0.3180061,196.0428,0.5767343,20.91593,4.668437,0.188422661,0.03211661,0.036564911
SOBOL,NSGAIII,CDTLZ2,3,458.7055,0.3180061,196.0428,0.5767343,20.91593,9.775806,0.223857918,0.026482652,0.029934207
SOBOL,NSGAIII,CDTLZ2,3,458.7055,0.3180061,196.0428,0.6073654,20.91593,4.668437,0.184111017,0.028799314,0.033545528
SOBOL,NSGAIII,CDTLZ2,3,458.7055,0.8589643,196.0428,0.5767343,20.91593,4.668437,0.143688998,0.019243889,0.022059165
SOBOL,NSGAIII,CDTLZ2,3,48.09564,0.195529,14.31497,0.4369668,120.6221,2.312767,0.043858897,0.020624424,0.027287589
SOBOL,NSGAIII,CDTLZ2,3,48.09564,0.195529,95.94606,0.4369668,120.6221,2.312767,0.043793387,0.029449897,0.03651095
SOBOL,NSGAIII,CDTLZ2,3,48.09564,0.195529,95.94606,0.4369668,120.6221,9.918106,0.072328942,0.031600617,0.039500402
SOBOL,NSGAIII,CDTLZ2,3,48.09564,0.195529,95.94606,0.4369668,142.4123,2.312767,0.048309097,0.027786567,0.035664122
SOBOL,NSGAIII,CDTLZ2,3,48.09564,0.195529,95.94606,0.7679876,120.6221,2.312767,0.05464391,0.021797333,0.024586991
SOBOL,NSGAIII,CDTLZ2,3,48.09564,0.9882456,95.94606,0.4369668,120.6221,2.312767,0.005299298,0.010997956,0.009557234
SOBOL,NSGAIII,CDTLZ2,3,491.3689,0.4194648,34.65979,0.9702186,69.75429,5.896403,0.180469212,0.022810106,0.028389476
SOBOL,NSGAIII,CDTLZ2,3,491.3689,0.4194648,5.039811,0.1397964,69.75429,5.896403,0.143277332,0.027286011,0.033310786
SOBOL,NSGAIII,CDTLZ2,3,491.3689,0.4194648,5.039811,0.9702186,197.7893,5.896403,0.152215126,0.02516024,0.028464414
SOBOL,NSGAIII,CDTLZ2,3,491.3689,0.4194648,5.039811,0.9702186,69.75429,5.896403,0.151503656,0.03154022,0.03665035
SOBOL,NSGAIII,CDTLZ2,3,491.3689,0.4194648,5.039811,0.9702186,69.75429,9.558355,0.157596907,0.029384396,0.035936324
SOBOL,NSGAIII,CDTLZ2,3,491.3689,0.9727621,5.039811,0.9702186,69.75429,5.896403,0.106273227,0.020352313,0.023298367
SOBOL,NSGAIII,CDTLZ2,3,500.9811,0.4194648,5.039811,0.9702186,69.75429,5.896403,0.1403479,0.026061945,0.027823914
SOBOL,NSGAIII,CDTLZ2,3,500.9811,0.9727621,34.65979,0.1397964,197.7893,9.558355,0.140382566,0.025894609,0.026277914
SOBOL,NSGAIII,CDTLZ2,3,526.0257,0.3453421,19.88393,0.3416892,179.6779,4.562657,0.163808161,0.027291409,0.032811499
SOBOL,NSGAIII,CDTLZ2,3,526.0257,0.5687679,46.21387,0.3380546,155.0013,8.641227,0.18328685,0.02780573,0.031339079
SOBOL,NSGAIII,CDTLZ2,3,535.4353,0.1238341,184.8975,0.2616885,107.4039,7.514699,0.283214888,0.052065556,0.060256139
SOBOL,NSGAIII,CDTLZ2,3,535.4353,0.892819,186.4463,0.2300147,168.5094,2.534963,0.159832723,0.021170699,0.021292991
SOBOL,NSGAIII,CDTLZ2,3,546.9646,0.6052527,135.0827,0.2875122,17.30456,7.042909,0.190323542,0.029221745,0.030638091
SOBOL,NSGAIII,CDTLZ2,3,546.9646,0.6693847,135.0827,0.2875122,123.2764,7.042909,0.184414708,0.023383727,0.026688367
SOBOL,NSGAIII,CDTLZ2,3,546.9646,0.6693847,135.0827,0.2875122,17.30456,3.50928,0.174869665,0.020222115,0.021480126
SOBOL,NSGAIII,CDTLZ2,3,546.9646,0.6693847,135.0827,0.2875122,17.30456,7.042909,0.19279376,0.027255331,0.029042689
SOBOL,NSGAIII,CDTLZ2,3,546.9646,0.6693847,135.0827,0.6243141,17.30456,7.042909,0.17861103,0.023104478,0.025015232
SOBOL,NSGAIII,CDTLZ2,3,546.9646,0.6693847,7.000882,0.2875122,17.30456,7.042909,0.154453082,0.030597899,0.033963004
SOBOL,NSGAIII,CDTLZ2,3,570.313,0.3086771,175.5441,0.3988895,81.43943,5.34282,0.234228473,0.031096707,0.034894223
SOBOL,NSGAIII,CDTLZ2,3,570.313,0.3086771,28.7164,0.3988895,77.21079,5.34282,0.222582645,0.032078748,0.039160087
SOBOL,NSGAIII,CDTLZ2,3,570.313,0.3086771,28.7164,0.3988895,81.43943,2.229905,0.200903583,0.037181251,0.043516457
SOBOL,NSGAIII,CDTLZ2,3,570.313,0.3086771,28.7164,0.3988895,81.43943,5.34282,0.213433236,0.034309238,0.038573977
SOBOL,NSGAIII,CDTLZ2,3,570.313,0.3086771,28.7164,0.483486,81.43943,5.34282,0.226670735,0.030363493,0.03463613
SOBOL,NSGAIII,CDTLZ2,3,570.313,0.7477527,28.7164,0.3988895,81.43943,5.34282,0.172264557,0.023222494,0.025121096
SOBOL,NSGAIII,CDTLZ2,3,590.5731,0.1617706,152.2401,0.8636714,174.1312,8.838412,0.299172637,0.037427638,0.04161666
SOBOL,NSGAIII,CDTLZ2,3,590.5731,0.3697108,50.12045,0.7333494,129.1978,6.584133,0.214129568,0.030734001,0.035528545
SOBOL,NSGAIII,CDTLZ2,3,605.1664,0.2205323,81.89431,0.7925324,131.433,5.591633,0.26360032,0.037002683,0.048668218
SOBOL,NSGAIII,CDTLZ2,3,605.1664,0.3321246,121.8581,0.3696595,111.6029,8.517897,0.229893851,0.034438199,0.040988506
SOBOL,NSGAIII,CDTLZ2,3,617.4619,0.8801171,137.9151,0.5945495,184.3314,8.89334,0.191624223,0.025347117,0.026617022
SOBOL,NSGAIII,CDTLZ2,3,617.4619,0.8801171,169.6674,0.5148168,184.3314,8.89334,0.187972517,0.02152723,0.022298849
SOBOL,NSGAIII,CDTLZ2,3,617.4619,0.8801171,169.6674,0.5945495,184.3314,3.259175,0.181768259,0.020259505,0.021283115
SOBOL,NSGAIII,CDTLZ2,3,617.4619,0.8801171,169.6674,0.5945495,184.3314,8.89334,0.188381612,0.019985918,0.021536306
SOBOL,NSGAIII,CDTLZ2,3,617.4619,0.8801171,169.6674,0.5945495,58.02636,8.89334,0.192508977,0.025933128,0.027259693
SOBOL,NSGAIII,CDTLZ2,3,617.4619,0.9123481,169.6674,0.5945495,184.3314,8.89334,0.183309152,0.022312598,0.024366771
SOBOL,NSGAIII,CDTLZ2,3,641.1828,0.2320391,72.45233,0.6617167,44.22472,8.067234,0.265281431,0.032655354,0.042798623
SOBOL,NSGAIII,CDTLZ2,3,641.1828,0.741287,72.45233,0.6350829,44.22472,8.067234,0.203631015,0.024758379,0.030828472
SOBOL,NSGAIII,CDTLZ2,3,641.1828,0.741287,72.45233,0.6617167,44.22472,5.166135,0.193451861,0.019403346,0.021200732
SOBOL,NSGAIII,CDTLZ2,3,641.1828,0.741287,72.45233,0.6617167,44.22472,8.067234,0.201526542,0.030416634,0.034655578
SOBOL,NSGAIII,CDTLZ2,3,641.1828,0.741287,72.45233,0.6617167,64.41504,8.067234,0.202935214,0.024261561,0.02959177
SOBOL,NSGAIII,CDTLZ2,3,641.1828,0.741287,92.04537,0.6617167,44.22472,8.067234,0.205344127,0.028154991,0.031529625
SOBOL,NSGAIII,CDTLZ2,3,65.92539,0.4479963,113.3569,0.921233,25.47583,6.12115,0.031445872,0.010309209,0.013603922
SOBOL,NSGAIII,CDTLZ2,3,65.92539,0.6451739,103.1165,0.3795041,30.47583,8.415665,0.024760206,0.007487883,0.009882311
SOBOL,NSGAIII,CDTLZ2,3,650.0551,0.282892,65.24468,0.8255225,51.4655,4.339963,0.242675502,0.032116588,0.03522125
SOBOL,NSGAIII,CDTLZ2,3,650.0551,0.7937362,140.4278,0.8255225,51.4655,4.339963,0.191863544,0.021827448,0.022983614
SOBOL,NSGAIII,CDTLZ2,3,650.0551,0.7937362,65.24468,0.6757607,51.4655,4.339963,0.19296494,0.022826464,0.024560227
SOBOL,NSGAIII,CDTLZ2,3,650.0551,0.7937362,65.24468,0.8255225,112.2481,4.339963,0.191017801,0.021713743,0.0272605
SOBOL,NSGAIII,CDTLZ2,3,650.0551,0.7937362,65.24468,0.8255225,51.4655,4.339963,0.175007494,0.017133475,0.021061341
SOBOL,NSGAIII,CDTLZ2,3,650.0551,0.7937362,65.24468,0.8255225,51.4655,8.152443,0.189719147,0.024188964,0.027354978
SOBOL,NSGAIII,CDTLZ2,3,677.3381,0.8801171,169.6674,0.5945495,184.3314,8.89334,0.207419449,0.02414875,0.025776191
SOBOL,NSGAIII,CDTLZ2,3,677.3381,0.9123481,137.9151,0.5148168,58.02636,3.259175,0.179728469,0.021677574,0.025795654
SOBOL,NSGAIII,CDTLZ2,3,700.4519,0.3824086,157.5552,0.7244958,65.79696,6.400994,0.24547806,0.029549523,0.035757039
SOBOL,NSGAIII,CDTLZ2,3,700.4519,0.661691,147.4349,0.3029682,162.1876,2.10901,0.191365135,0.025767072,0.028628117
SOBOL,NSGAIII,CDTLZ2,3,704.4909,0.2062902,67.67639,0.7078326,137.3491,6.272857,0.297641506,0.046153459,0.049402369
SOBOL,NSGAIII,CDTLZ2,3,704.4909,0.8389704,10.51936,0.7078326,137.3491,6.272857,0.177395108,0.023049076,0.027615413
SOBOL,NSGAIII,CDTLZ2,3,704.4909,0.8389704,67.67639,0.197157,137.3491,6.272857,0.205658044,0.029428239,0.03072885
SOBOL,NSGAIII,CDTLZ2,3,704.4909,0.8389704,67.67639,0.7078326,137.3491,3.79314,0.201315791,0.025435476,0.028996809
SOBOL,NSGAIII,CDTLZ2,3,704.4909,0.8389704,67.67639,0.7078326,137.3491,6.272857,0.21315658,0.023235112,0.026852993
SOBOL,NSGAIII,CDTLZ2,3,704.4909,0.8389704,67.67639,0.7078326,87.6972,6.272857,0.211246559,0.019593973,0.024479368
SOBOL,NSGAIII,CDTLZ2,3,734.936,0.1077626,100.2197,0.4657616,194.3606,2.744424,0.308241053,0.046418541,0.055136198
SOBOL,NSGAIII,CDTLZ2,3,734.936,0.720519,74.95172,0.1286375,11.90647,3.070572,0.193125326,0.028406552,0.032288577
SOBOL,NSGAIII,CDTLZ2,3,749.7198,0.4544519,52.06678,0.3140708,95.68088,9.254105,0.258400987,0.038342917,0.041445309
SOBOL,NSGAIII,CDTLZ2,3,749.7198,0.6968307,23.97422,0.251898,61.69658,5.063349,0.197520721,0.030527856,0.036024739
SOBOL,NSGAIII,CDTLZ2,3,758.1738,0.5154062,189.6101,0.9402706,133.9294,5.715937,0.253753846,0.030778216,0.033827606
SOBOL,NSGAIII,CDTLZ2,3,758.1738,0.5154062,61.05507,0.9031519,133.9294,5.715937,0.241144624,0.029652619,0.032103652
SOBOL,NSGAIII,CDTLZ2,3,758.1738,0.5154062,61.05507,0.9402706,115.986,5.715937,0.234434535,0.029891811,0.035917254
SOBOL,NSGAIII,CDTLZ2,3,758.1738,0.5154062,61.05507,0.9402706,133.9294,5.715937,0.239146876,0.024494451,0.03021273
SOBOL,NSGAIII,CDTLZ2,3,758.1738,0.5154062,61.05507,0.9402706,133.9294,7.966376,0.255414941,0.030654985,0.035631672
SOBOL,NSGAIII,CDTLZ2,3,758.1738,0.5587716,61.05507,0.9402706,133.9294,5.715937,0.233113427,0.023873365,0.027406534
SOBOL,NSGAIII,CDTLZ2,3,784.3262,0.5255693,57.71022,0.8167237,52.97941,7.182045,0.241793133,0.029541607,0.037327201
SOBOL,NSGAIII,CDTLZ2,3,784.3262,0.5870647,163.0449,0.9195248,93.4929,7.765384,0.246642145,0.027949075,0.03289429
SOBOL,NSGAIII,CDTLZ2,3,797.5103,0.4338247,124.3118,0.5196101,2.227483,3.291808,0.256546041,0.035547949,0.041138411
SOBOL,NSGAIII,CDTLZ2,3,797.5103,0.4338247,124.3118,0.5196101,47.05637,3.291808,0.248653603,0.03248523,0.037638827
SOBOL,NSGAIII,CDTLZ2,3,797.5103,0.4338247,124.3118,0.5196101,47.05637,9.379765,0.264974518,0.036609906,0.042620871
SOBOL,NSGAIII,CDTLZ2,3,797.5103,0.4338247,124.3118,0.5456916,47.05637,3.291808,0.235413518,0.026480764,0.028487256
SOBOL,NSGAIII,CDTLZ2,3,797.5103,0.4338247,126.5749,0.5196101,47.05637,3.291808,0.251451567,0.029331976,0.032270548
SOBOL,NSGAIII,CDTLZ2,3,797.5103,0.7594742,124.3118,0.5196101,47.05637,3.291808,0.242247715,0.02726546,0.031673717
SOBOL,NSGAIII,CDTLZ2,3,810.534,0.2633457,160.8002,0.1818943,192.7273,4.203421,0.277637979,0.044067951,0.05139034
SOBOL,NSGAIII,CDTLZ2,3,810.534,0.9260781,160.8002,0.1818943,166.6263,4.203421,0.21632855,0.021831753,0.027698833
SOBOL,NSGAIII,CDTLZ2,3,810.534,0.9260781,160.8002,0.1818943,192.7273,4.203421,0.221084885,0.030497963,0.032910302
SOBOL,NSGAIII,CDTLZ2,3,810.534,0.9260781,160.8002,0.1818943,192.7273,7.712717,0.229898513,0.025554494,0.029403512
SOBOL,NSGAIII,CDTLZ2,3,810.534,0.9260781,160.8002,0.5006871,192.7273,4.203421,0.219875165,0.022189583,0.025000137
SOBOL,NSGAIII,CDTLZ2,3,810.534,0.9260781,17.33936,0.1818943,192.7273,4.203421,0.199219824,0.026602157,0.03114734
SOBOL,NSGAIII,CDTLZ2,3,832.1162,0.4544519,23.97422,0.251898,61.69658,5.063349,0.23896323,0.037194029,0.042003508
SOBOL,NSGAIII,CDTLZ2,3,832.1162,0.6968307,23.97422,0.251898,61.69658,5.063349,0.220184346,0.02430456,0.027892822
SOBOL,NSGAIII,CDTLZ2,3,832.1162,0.6968307,23.97422,0.251898,61.69658,9.254105,0.224705101,0.031478574,0.037517008
SOBOL,NSGAIII,CDTLZ2,3,832.1162,0.6968307,23.97422,0.251898,95.68088,5.063349,0.220055914,0.028489962,0.034871319
SOBOL,NSGAIII,CDTLZ2,3,832.1162,0.6968307,23.97422,0.3140708,61.69658,5.063349,0.23419407,0.022849823,0.030220422
SOBOL,NSGAIII,CDTLZ2,3,832.1162,0.6968307,52.06678,0.251898,61.69658,5.063349,0.235145508,0.025181983,0.02864384
SOBOL,NSGAIII,CDTLZ2,3,84.00252,0.5361189,107.0101,0.9627461,103.5479,4.832485,0.030883803,0.00947675,0.011784391
SOBOL,NSGAIII,CDTLZ2,3,84.00252,0.9402116,178.8318,0.7814465,75.62838,3.960969,0.016326591,0.006836559,0.007322497
SOBOL,NSGAIII,CDTLZ2,3,857.1318,0.3954348,197.5023,0.8501833,39.57104,2.705628,0.263542353,0.036077911,0.041866761
SOBOL,NSGAIII,CDTLZ2,3,857.1318,0.960942,77.46659,0.5538183,98.71757,5.50053,0.224562551,0.028842811,0.032390337
SOBOL,NSGAIII,CDTLZ2,3,876.2569,0.1617706,50.12045,0.7333494,129.1978,6.584133,0.323569595,0.035921232,0.044885497
SOBOL,NSGAIII,CDTLZ2,3,876.2569,0.3697108,152.2401,0.7333494,129.1978,6.584133,0.290750228,0.033054334,0.042681647
SOBOL,NSGAIII,CDTLZ2,3,876.2569,0.3697108,50.12045,0.7333494,129.1978,6.584133,0.271693331,0.032370601,0.039751101
SOBOL,NSGAIII,CDTLZ2,3,876.2569,0.3697108,50.12045,0.7333494,129.1978,8.838412,0.286555167,0.034742666,0.035567606
SOBOL,NSGAIII,CDTLZ2,3,876.2569,0.3697108,50.12045,0.7333494,174.1312,6.584133,0.284096166,0.040981558,0.053939258
SOBOL,NSGAIII,CDTLZ2,3,876.2569,0.3697108,50.12045,0.8636714,129.1978,6.584133,0.258389517,0.03089316,0.037456871
SOBOL,NSGAIII,CDTLZ2,3,891.4637,0.6923421,174.4039,0.4496637,185.9909,9.097452,0.250996266,0.028348003,0.03306858
SOBOL,NSGAIII,CDTLZ2,3,891.4637,0.6923421,40.88826,0.1679441,185.9909,9.097452,0.252864547,0.026393293,0.032888412
SOBOL,NSGAIII,CDTLZ2,3,891.4637,0.6923421,40.88826,0.4496637,148.123,9.097452,0.241046841,0.029564819,0.032408529
SOBOL,NSGAIII,CDTLZ2,3,891.4637,0.6923421,40.88826,0.4496637,185.9909,6.531589,0.235271717,0.031609206,0.03925709
SOBOL,NSGAIII,CDTLZ2,3,891.4637,0.6923421,40.88826,0.4496637,185.9909,9.097452,0.231576648,0.033596705,0.03471274
SOBOL,NSGAIII,CDTLZ2,3,891.4637,0.8458605,40.88826,0.4496637,185.9909,9.097452,0.235544982,0.024906611,0.026309263
SOBOL,NSGAIII,CDTLZ2,3,906.815,0.282892,140.4278,0.6757607,112.2481,8.152443,0.328521095,0.039729873,0.050924878
SOBOL,NSGAIII,CDTLZ2,3,906.815,0.7937362,65.24468,0.8255225,51.4655,4.339963,0.243516243,0.029993622,0.032938351
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.1238341,186.4463,0.2300147,168.5094,2.534963,0.30532232,0.051805618,0.056896474
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,184.8975,0.2300147,168.5094,2.534963,0.235538214,0.023693764,0.027583232
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,186.4463,0.2300147,107.4039,2.534963,0.235531251,0.021535593,0.023829065
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,186.4463,0.2300147,168.5094,2.534963,0.238599062,0.026389833,0.031810978
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,186.4463,0.2300147,168.5094,7.514699,0.253019275,0.024057011,0.029323223
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,186.4463,0.2616885,168.5094,2.534963,0.248411671,0.027049989,0.029229151
SOBOL,NSGAIII,CDTLZ2,3,938.0517,0.1657634,85.46448,0.1071882,33.89297,2.881431,0.278075561,0.040408979,0.048562944
SOBOL,NSGAIII,CDTLZ2,3,938.0517,0.4743747,31.86304,0.2182033,178.4599,6.861275,0.253902132,0.040190655,0.044375324
SOBOL,NSGAIII,CDTLZ2,3,94.8589,0.195529,95.94606,0.4369668,120.6221,2.312767,0.061527453,0.019374633,0.024668618
SOBOL,NSGAIII,CDTLZ2,3,94.8589,0.9882456,14.31497,0.7679876,142.4123,9.918106,0.023221696,0.007392391,0.008363012
SOBOL,NSGAIII,CDTLZ2,3,962.6491,0.2062902,10.51936,0.197157,87.6972,3.79314,0.266190028,0.039735324,0.046130635
SOBOL,NSGAIII,CDTLZ2,3,962.6491,0.8389704,67.67639,0.7078326,137.3491,6.272857,0.236284155,0.030045856,0.037407874
SOBOL,NSGAIII,CDTLZ2,3,965.859,0.2633457,17.33936,0.5006871,166.6263,7.712717,0.296295068,0.040175763,0.049434445
SOBOL,NSGAIII,CDTLZ2,3,965.859,0.9260781,160.8002,0.1818943,192.7273,4.203421,0.237112105,0.026853224,0.030440173
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,146.3595,0.9914431,159.0477,6.799451,0.298348216,0.042131063,0.050437797
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.4186345,159.0477,6.799451,0.321239871,0.038732973,0.044877685
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,145.1906,6.799451,0.307926563,0.044269038,0.053155863
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,159.0477,6.799451,0.316241209,0.032341639,0.039743255
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,159.0477,7.315753,0.299377281,0.04535507,0.055982799
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.6245709,167.2689,0.9914431,159.0477,6.799451,0.260803897,0.033874254,0.038660056
SOBOL,NSGAIII,IDTLZ1,3,107.9511,0.3824086,147.4349,0.3029682,162.1876,2.10901,16.33609664,7.152172516,0
SOBOL,NSGAIII,IDTLZ1,3,107.9511,0.661691,147.4349,0.3029682,162.1876,2.10901,12.46960709,4.621096641,0
SOBOL,NSGAIII,IDTLZ1,3,107.9511,0.661691,147.4349,0.3029682,162.1876,6.400994,14.14302779,5.505353458,0
SOBOL,NSGAIII,IDTLZ1,3,107.9511,0.661691,147.4349,0.3029682,65.79696,2.10901,12.6941034,6.010315617,0
SOBOL,NSGAIII,IDTLZ1,3,107.9511,0.661691,147.4349,0.7244958,162.1876,2.10901,12.72721953,6.642467652,0
SOBOL,NSGAIII,IDTLZ1,3,107.9511,0.661691,157.5552,0.3029682,162.1876,2.10901,12.38077121,5.446590945,0
SOBOL,NSGAIII,IDTLZ1,3,133.1919,0.1077626,100.2197,0.1286375,194.3606,2.744424,33.4198042,12.79838992,0
SOBOL,NSGAIII,IDTLZ1,3,133.1919,0.1077626,100.2197,0.4657616,11.90647,2.744424,28.17685634,11.88972912,0
SOBOL,NSGAIII,IDTLZ1,3,133.1919,0.1077626,100.2197,0.4657616,194.3606,2.744424,33.72002263,12.77013766,0
SOBOL,NSGAIII,IDTLZ1,3,133.1919,0.1077626,100.2197,0.4657616,194.3606,3.070572,33.20484841,12.66823156,0
SOBOL,NSGAIII,IDTLZ1,3,133.1919,0.1077626,74.95172,0.4657616,194.3606,2.744424,33.58862883,13.51611829,0
SOBOL,NSGAIII,IDTLZ1,3,133.1919,0.720519,100.2197,0.4657616,194.3606,2.744424,15.1517889,6.928889711,0
SOBOL,NSGAIII,IDTLZ1,3,152.3668,0.1374277,118.3852,0.88039,12.70791,4.110016,32.41760625,9.951069318,0
SOBOL,NSGAIII,IDTLZ1,3,152.3668,0.1374277,89.47311,0.1600288,12.70791,4.110016,31.31790071,13.34243729,0
SOBOL,NSGAIII,IDTLZ1,3,152.3668,0.1374277,89.47311,0.88039,12.70791,3.626482,32.43152806,9.813315206,0
SOBOL,NSGAIII,IDTLZ1,3,152.3668,0.1374277,89.47311,0.88039,12.70791,4.110016,32.23902028,8.728065582,0
SOBOL,NSGAIII,IDTLZ1,3,152.3668,0.1374277,89.47311,0.88039,84.93703,4.110016,34.47781553,10.7447619,0
SOBOL,NSGAIII,IDTLZ1,3,152.3668,0.7842177,89.47311,0.88039,12.70791,4.110016,19.98322879,6.306901392,0
SOBOL,NSGAIII,IDTLZ1,3,176.4418,0.3180061,196.0428,0.5767343,20.91593,4.668437,31.44703228,9.777659156,0
SOBOL,NSGAIII,IDTLZ1,3,176.4418,0.8589643,110.0492,0.6073654,151.9989,9.775806,22.94909237,6.204046745,0
SOBOL,NSGAIII,IDTLZ1,3,180.4423,0.5154062,61.05507,0.9402706,133.9294,5.715937,27.35492238,9.465722826,0
SOBOL,NSGAIII,IDTLZ1,3,180.4423,0.5587716,189.6101,0.9031519,115.986,7.966376,27.25394318,8.633739284,0
SOBOL,NSGAIII,IDTLZ1,3,196.7874,0.5255693,163.0449,0.8167237,52.97941,7.182045,31.03327455,8.594442893,0
SOBOL,NSGAIII,IDTLZ1,3,196.7874,0.5255693,57.71022,0.8167237,52.97941,7.182045,31.45476892,9.297207628,0
SOBOL,NSGAIII,IDTLZ1,3,196.7874,0.5255693,57.71022,0.8167237,52.97941,7.765384,33.2804677,10.89295973,0
SOBOL,NSGAIII,IDTLZ1,3,196.7874,0.5255693,57.71022,0.8167237,93.4929,7.182045,30.44051779,7.759855342,0
SOBOL,NSGAIII,IDTLZ1,3,196.7874,0.5255693,57.71022,0.9195248,52.97941,7.182045,31.91221447,9.467039203,0
SOBOL,NSGAIII,IDTLZ1,3,196.7874,0.5870647,57.71022,0.8167237,52.97941,7.182045,30.32399621,7.515513717,0
SOBOL,NSGAIII,IDTLZ1,3,219.2758,0.1657634,31.86304,0.1071882,33.89297,2.881431,42.49901274,14.12865435,0
SOBOL,NSGAIII,IDTLZ1,3,219.2758,0.1657634,85.46448,0.1071882,178.4599,2.881431,40.21775455,15.92647898,0
SOBOL,NSGAIII,IDTLZ1,3,219.2758,0.1657634,85.46448,0.1071882,33.89297,2.881431,40.44828778,12.62157748,0
SOBOL,NSGAIII,IDTLZ1,3,219.2758,0.1657634,85.46448,0.1071882,33.89297,6.861275,44.65793731,10.73818805,0
SOBOL,NSGAIII,IDTLZ1,3,219.2758,0.1657634,85.46448,0.2182033,33.89297,2.881431,42.1302114,13.2449682,0
SOBOL,NSGAIII,IDTLZ1,3,219.2758,0.4743747,85.46448,0.1071882,33.89297,2.881431,30.34496536,9.184561329,0
SOBOL,NSGAIII,IDTLZ1,3,238.8934,0.2205323,121.8581,0.7925324,131.433,5.591633,43.67876994,10.91444239,0
SOBOL,NSGAIII,IDTLZ1,3,238.8934,0.2205323,81.89431,0.3696595,131.433,5.591633,44.49731747,12.543693,0
SOBOL,NSGAIII,IDTLZ1,3,238.8934,0.2205323,81.89431,0.7925324,111.6029,5.591633,45.78507604,14.68428448,0
SOBOL,NSGAIII,IDTLZ1,3,238.8934,0.2205323,81.89431,0.7925324,131.433,5.591633,44.45030005,10.00554382,0
SOBOL,NSGAIII,IDTLZ1,3,238.8934,0.2205323,81.89431,0.7925324,131.433,8.517897,45.1373102,9.309117209,0
SOBOL,NSGAIII,IDTLZ1,3,238.8934,0.3321246,81.89431,0.7925324,131.433,5.591633,39.02776329,8.581412812,0
SOBOL,NSGAIII,IDTLZ1,3,253.4932,0.1374277,89.47311,0.88039,12.70791,4.110016,50.673434,14.7411287,0
SOBOL,NSGAIII,IDTLZ1,3,253.4932,0.7842177,118.3852,0.1600288,84.93703,3.626482,32.10861537,7.372456492,0
SOBOL,NSGAIII,IDTLZ1,3,26.45503,0.6923421,40.88826,0.4496637,185.9909,9.097452,9.015284391,10.03938796,0
SOBOL,NSGAIII,IDTLZ1,3,26.45503,0.8458605,174.4039,0.1679441,148.123,6.531589,8.466195045,11.273801,0
SOBOL,NSGAIII,IDTLZ1,3,278.191,0.3086771,28.7164,0.3988895,81.43943,5.34282,45.78036534,14.08280968,0
SOBOL,NSGAIII,IDTLZ1,3,278.191,0.7477527,175.5441,0.483486,77.21079,2.229905,31.60277499,7.126662759,0
SOBOL,NSGAIII,IDTLZ1,3,295.4748,0.3954348,197.5023,0.5538183,39.57104,2.705628,40.89167561,13.0750335,0
